,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,officialname.xml:lang,officialname.type,officialname.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,country
150,uri,http://www.wikidata.org/entity/Q113182024,en,literal,Bama,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
151,uri,http://www.wikidata.org/entity/Q6156350,en,literal,Autonomous University of Chiapas,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-09-28T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
152,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q77,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,pt,literal,"Organização de Estados Ibero-Americanos para a Educação, a Ciência e a Cultura",,,,,,,wd:Q96
153,uri,http://www.wikidata.org/entity/Q2839834,en,literal,Mixup,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-06-04T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,es,literal,Promotora Musical S.A. de C.V.,,,,,,,wd:Q96
154,uri,http://www.wikidata.org/entity/Q7553274,en,literal,Sodimac,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q26643,literal,,literal,,literal,http://www.wikidata.org/entity/Q2887,literal,,,,,,,,,,,wd:Q96
155,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q228,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,pt,literal,"Organização de Estados Ibero-Americanos para a Educação, a Ciência e a Cultura",,,,,,,wd:Q96
156,uri,http://www.wikidata.org/entity/Q5719137,en,literal,Banco del Bienestar,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-07-20T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
157,uri,http://www.wikidata.org/entity/Q3323885,en,literal,Sky México,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q25245117,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,,,,,,,wd:Q96
158,uri,http://www.wikidata.org/entity/Q61780316,en,literal,"Sony Music Entertainment México, S.A. de C.V.",,,,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,es,literal,"Sony Music Entertainment México, S.A. de C.V.",,,,,,,wd:Q96
159,uri,http://www.wikidata.org/entity/Q113203804,en,literal,Vianney,,,,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q28823,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
160,uri,http://www.wikidata.org/entity/Q1053348,en,literal,Cemex,http://www.w3.org/2001/XMLSchema#dateTime,literal,1906-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q206615,literal,,literal,,literal,http://www.wikidata.org/entity/Q1944489,literal,,,,,,,,,,,wd:Q96
161,uri,http://www.wikidata.org/entity/Q105653349,en,literal,Universal Academy Records,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q7258412,literal,,,,,,,,,,,wd:Q96
162,uri,http://www.wikidata.org/entity/Q30084315,en,literal,My Press,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-12T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,,,,,,,wd:Q96
163,uri,http://www.wikidata.org/entity/Q5829102,en,literal,Steren,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
164,uri,http://www.wikidata.org/entity/Q98959437,en,literal,Estrella Digital,,,,uri,http://www.wikidata.org/entity/Q29,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2807,literal,,,,,,,,,,,wd:Q96
165,uri,http://www.wikidata.org/entity/Q87116216,en,literal,El Mexicano,http://www.w3.org/2001/XMLSchema#dateTime,literal,1947-10-10T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q61302,literal,,,,,,,,,,,wd:Q96
166,uri,http://www.wikidata.org/entity/Q113215945,en,literal,Vertiche,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
167,uri,http://www.wikidata.org/entity/Q108756387,en,literal,Casa Music Group (Mazatlán),http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q40194,literal,,,,,,,,,,,wd:Q96
168,uri,http://www.wikidata.org/entity/Q113188070,en,literal,Modatelas,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q28823,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
169,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q774,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,pt,literal,"Organização de Estados Ibero-Americanos para a Educação, a Ciência e a Cultura",,,,,,,wd:Q96
170,uri,http://www.wikidata.org/entity/Q87119412,en,literal,Plaza Juárez,,,,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
171,uri,http://www.wikidata.org/entity/Q87116612,en,literal,Diario de Quintana Roo,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-11-04T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q459553,literal,,,,,,,,,,,wd:Q96
172,uri,http://www.wikidata.org/entity/Q5715556,en,literal,Bank of Central America,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q800,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q3274,literal,,,,,,,,,,,wd:Q96
173,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q298,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,,,,wd:Q96
174,uri,http://www.wikidata.org/entity/Q16494702,en,literal,University of Sciences and Arts of Chiapas,http://www.w3.org/2001/XMLSchema#dateTime,literal,1944-05-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
175,uri,http://www.wikidata.org/entity/Q7553274,en,literal,Sodimac,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q419,literal,http://www.wikidata.org/entity/Q26643,literal,,literal,,literal,http://www.wikidata.org/entity/Q2887,literal,,,,,,,,,,,wd:Q96
176,uri,http://www.wikidata.org/entity/Q26765126,en,literal,La Comer,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-04T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,,,,,,,wd:Q96
177,uri,http://www.wikidata.org/entity/Q2684607,en,literal,Autonomous University of Yucatán,http://www.w3.org/2001/XMLSchema#dateTime,literal,1922-02-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,es,literal,Universidad Nacional del Sureste,,,,,,,wd:Q96
178,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,wd:Q96
179,uri,http://www.wikidata.org/entity/Q52162507,en,literal,The Crash Lucha Libre,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
180,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q750,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,,,,wd:Q96
181,uri,http://www.wikidata.org/entity/Q5612176,en,literal,Grupo Aeroportuario Centro Norte,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q765633,literal,,literal,,literal,http://www.wikidata.org/entity/Q81033,literal,,,,,,,,,,,wd:Q96
182,uri,http://www.wikidata.org/entity/Q5849477,en,literal,Esto,http://www.w3.org/2001/XMLSchema#dateTime,literal,1941-09-02T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q147955, http://www.wikidata.org/entity/Q1489",literal,,,,,,,,,,,wd:Q96
183,uri,http://www.wikidata.org/entity/Q2918415,en,literal,Codere,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q233,literal,"http://www.wikidata.org/entity/Q664702, http://www.wikidata.org/entity/Q1506462",literal,,literal,,literal,http://www.wikidata.org/entity/Q2807,literal,http://www.wikidata.org/entity/Q82059,es,literal,Codere S.A.,,,,,,,wd:Q96
184,uri,http://www.wikidata.org/entity/Q113204689,en,literal,Nutrisa,,,,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
185,uri,http://www.wikidata.org/entity/Q113972079,en,literal,Chihuas Games,,,,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
186,uri,http://www.wikidata.org/entity/Q114664046,en,literal,Orlegi,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,http://www.wikidata.org/entity/Q17274629,literal,,literal,,,,,,,,,,,wd:Q96
187,uri,http://www.wikidata.org/entity/Q701338,en,literal,C&A,http://www.w3.org/2001/XMLSchema#dateTime,literal,1841-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,"http://www.wikidata.org/entity/Q318418, http://www.wikidata.org/entity/Q1718",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,40000,,,,wd:Q96
188,uri,http://www.wikidata.org/entity/Q79461809,en,literal,SV Audio Solutions,,,,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q165204,literal,,,,,,,,,,,wd:Q96
189,uri,http://www.wikidata.org/entity/Q87119403,en,literal,Liberal del Sur,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-09-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q502023,literal,,,,,,,,,,,wd:Q96
190,uri,http://www.wikidata.org/entity/Q2273191,en,literal,Milenio,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-10-19T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q4450971, http://www.wikidata.org/entity/Q147955, http://www.wikidata.org/entity/Q81033",literal,,,,,,,,,,,wd:Q96
191,uri,http://www.wikidata.org/entity/Q4826833,en,literal,Autonomous University of Nayarit,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
192,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q334,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",,,,http://www.w3.org/2001/XMLSchema#decimal,literal,19792,,,,wd:Q96
193,uri,http://www.wikidata.org/entity/Q113217378,en,literal,Tiendas 3B,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
194,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",,,,http://www.w3.org/2001/XMLSchema#decimal,literal,19792,,,,wd:Q96
195,uri,http://www.wikidata.org/entity/Q87116215,en,literal,El Heraldo de Aguascalientes,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-12-21T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q200805,literal,,,,,,,,,,,wd:Q96
196,uri,http://www.wikidata.org/entity/Q100948948,en,literal,Blancasmoran,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
197,uri,http://www.wikidata.org/entity/Q2495665,en,literal,Universidad Autónoma Intercultural de Sinaloa,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-12-05T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,es,literal,Universidad Autónoma Indígena de México,,,,,,,wd:Q96
198,uri,http://www.wikidata.org/entity/Q164028,en,literal,University of Guadalajara,http://www.w3.org/2001/XMLSchema#dateTime,literal,1792-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
199,uri,http://www.wikidata.org/entity/Q953932,en,literal,Sears,http://www.w3.org/2001/XMLSchema#dateTime,literal,1947-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,,,,,,,wd:Q96
200,uri,http://www.wikidata.org/entity/Q11121253,,literal,Q11121253,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2448212,literal,,,,,,,,,,,wd:Q96
201,uri,http://www.wikidata.org/entity/Q108539714,en,literal,Devy,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-08-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,"http://www.wikidata.org/entity/Q33381136, http://www.wikidata.org/entity/Q177777",literal,,literal,,literal,http://www.wikidata.org/entity/Q200252,literal,,,,,,,,,,,wd:Q96
202,uri,http://www.wikidata.org/entity/Q113206386,en,literal,Sanborns,,,,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
203,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q414,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,pt,literal,"Organização de Estados Ibero-Americanos para a Educação, a Ciência e a Cultura",,,,,,,wd:Q96
204,uri,http://www.wikidata.org/entity/Q96342767,en,literal,Arena Mamá Lucha-S,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-11-16T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1321216,literal,,,,,,,,,,,wd:Q96
205,uri,http://www.wikidata.org/entity/Q2495731,en,literal,University of Colima,http://www.w3.org/2001/XMLSchema#dateTime,literal,1940-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
206,uri,http://www.wikidata.org/entity/Q701338,en,literal,C&A,http://www.w3.org/2001/XMLSchema#dateTime,literal,1841-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,"http://www.wikidata.org/entity/Q318418, http://www.wikidata.org/entity/Q1718",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,35000,,,,wd:Q96
207,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q252,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",,,,http://www.w3.org/2001/XMLSchema#decimal,literal,19792,,,,wd:Q96
208,uri,http://www.wikidata.org/entity/Q6462377,en,literal,La Extra,http://www.w3.org/2001/XMLSchema#dateTime,literal,1965-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q200252,literal,,,,,,,,,,,wd:Q96
209,uri,http://www.wikidata.org/entity/Q2918415,en,literal,Codere,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,"http://www.wikidata.org/entity/Q664702, http://www.wikidata.org/entity/Q1506462",literal,,literal,,literal,http://www.wikidata.org/entity/Q2807,literal,http://www.wikidata.org/entity/Q82059,es,literal,Codere S.A.,,,,,,,wd:Q96
210,uri,http://www.wikidata.org/entity/Q1092492,en,literal,Cineteca Nacional,,,,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
211,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q77,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,,,,wd:Q96
212,uri,http://www.wikidata.org/entity/Q87401928,en,literal,El Diario de Juárez,http://www.w3.org/2001/XMLSchema#dateTime,literal,1976-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
213,uri,http://www.wikidata.org/entity/Q3344512,en,literal,Notimex,http://www.w3.org/2001/XMLSchema#dateTime,literal,1968-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q192283,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,,,,,,,wd:Q96
214,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q29,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,pt,literal,"Organização de Estados Ibero-Americanos para a Educação, a Ciência e a Cultura",,,,,,,wd:Q96
215,uri,http://www.wikidata.org/entity/Q730713,en,literal,Lucha Libre AAA Worldwide,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,,,,,,,wd:Q96
216,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q419,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,pt,literal,"Organização de Estados Ibero-Americanos para a Educação, a Ciência e a Cultura",,,,,,,wd:Q96
217,uri,http://www.wikidata.org/entity/Q111978975,en,literal,SinEmbargo,,,,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
218,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q228,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,,,,wd:Q96
219,uri,http://www.wikidata.org/entity/Q2684607,en,literal,Autonomous University of Yucatán,http://www.w3.org/2001/XMLSchema#dateTime,literal,1922-02-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,es,literal,Universidad Autónoma de Yucatán,,,,,,,wd:Q96
220,uri,http://www.wikidata.org/entity/Q6166095,en,literal,Waldo's,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-12T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q124739,literal,,es,literal,Waldo’s,,,,,,,wd:Q96
221,uri,http://www.wikidata.org/entity/Q87122376,en,literal,La Opinion De Poza Rica,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-02-28T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q20270907,literal,,,,,,,,,,,wd:Q96
222,uri,http://www.wikidata.org/entity/Q521673,en,literal,Grupo Modelo,http://www.w3.org/2001/XMLSchema#dateTime,literal,1922-03-08T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q869095,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,,,,,,,wd:Q96
223,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q717,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,pt,literal,"Organização de Estados Ibero-Americanos para a Educação, a Ciência e a Cultura",,,,,,,wd:Q96
224,uri,http://www.wikidata.org/entity/Q623591,en,literal,Grupo México,http://www.w3.org/2001/XMLSchema#dateTime,literal,1978-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q44497,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,,,,,,,wd:Q96
225,uri,http://www.wikidata.org/entity/Q29716,en,literal,Universidad Autónoma de Nuevo León,http://www.w3.org/2001/XMLSchema#dateTime,literal,1933-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
226,uri,http://www.wikidata.org/entity/Q3517255,en,literal,Telcel,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,"http://www.wikidata.org/entity/Q56598901, http://www.wikidata.org/entity/Q25245117",literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,,,,,,,wd:Q96
227,uri,http://www.wikidata.org/entity/Q102396650,en,literal,Fonarte Latino,http://www.w3.org/2001/XMLSchema#dateTime,literal,1983-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,,,,,,,wd:Q96
228,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q79,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,wd:Q96
229,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q774,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,,,,wd:Q96
