,businessLabel.xml:lang,businessLabel.type,businessLabel.value,employees.datatype,employees.type,employees.value,assets.datatype,assets.type,assets.value,profit.datatype,profit.type,profit.value,equity.datatype,equity.type,equity.value,markcap.datatype,markcap.type,markcap.value,country
7713,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,17000,http://www.w3.org/2001/XMLSchema#decimal,literal,39367000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,36210000000,http://www.w3.org/2001/XMLSchema#decimal,literal,478760000000,wd:Q30
7714,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,17000,http://www.w3.org/2001/XMLSchema#decimal,literal,39367000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,36210000000,http://www.w3.org/2001/XMLSchema#decimal,literal,494680000000,wd:Q30
7715,en,literal,Marqui Management,,,,,,,,,,,,,,,,wd:Q30
7716,en,literal,Soverance Studios,,,,,,,,,,,,,,,,wd:Q30
7717,en,literal,Portland State University,http://www.w3.org/2001/XMLSchema#decimal,literal,3143,,,,,,,,,,,,,wd:Q30
7718,en,literal,American Heart Association,,,,,,,,,,,,,,,,wd:Q30
7719,en,literal,InDrive,http://www.w3.org/2001/XMLSchema#decimal,literal,2000,,,,,,,,,,,,,wd:Q30
7720,en,literal,Tequila Taqueria,,,,,,,,,,,,,,,,wd:Q30
7721,en,literal,UnitedHealth Group,http://www.w3.org/2001/XMLSchema#decimal,literal,58000,http://www.w3.org/2001/XMLSchema#decimal,literal,122679000000,http://www.w3.org/2001/XMLSchema#decimal,literal,20120000000,http://www.w3.org/2001/XMLSchema#decimal,literal,33700000000,,,,wd:Q30
7722,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,17000,http://www.w3.org/2001/XMLSchema#decimal,literal,39367000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,27413000000,http://www.w3.org/2001/XMLSchema#decimal,literal,478760000000,wd:Q30
7723,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,17000,http://www.w3.org/2001/XMLSchema#decimal,literal,39367000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,27413000000,http://www.w3.org/2001/XMLSchema#decimal,literal,494680000000,wd:Q30
7724,en,literal,SkillSoniq,,,,,,,,,,,,,,,,wd:Q30
7725,en,literal,Avon Products Inc,http://www.w3.org/2001/XMLSchema#decimal,literal,36700,http://www.w3.org/2001/XMLSchema#decimal,literal,3419000000,http://www.w3.org/2001/XMLSchema#decimal,literal,-107600000,http://www.w3.org/2001/XMLSchema#decimal,literal,-836200000,http://www.w3.org/2001/XMLSchema#decimal,literal,1850000000,wd:Q30
7726,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,17000,http://www.w3.org/2001/XMLSchema#decimal,literal,39367000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,29842000000,http://www.w3.org/2001/XMLSchema#decimal,literal,478760000000,wd:Q30
7727,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,17000,http://www.w3.org/2001/XMLSchema#decimal,literal,39367000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,29842000000,http://www.w3.org/2001/XMLSchema#decimal,literal,494680000000,wd:Q30
7728,en,literal,ABC-CLIO,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,12500000,http://www.w3.org/2001/XMLSchema#decimal,literal,1200000,,,,,,,wd:Q30
7729,en,literal,Hologic,,,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,1302000000,,,,,,,wd:Q30
7730,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,17000,http://www.w3.org/2001/XMLSchema#decimal,literal,39367000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,3291200000,http://www.w3.org/2001/XMLSchema#decimal,literal,478760000000,wd:Q30
7731,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,17000,http://www.w3.org/2001/XMLSchema#decimal,literal,39367000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,3291200000,http://www.w3.org/2001/XMLSchema#decimal,literal,494680000000,wd:Q30
7732,en,literal,Trinity Ventures,,,,,,,,,,,,,,,,wd:Q30
7733,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,17000,http://www.w3.org/2001/XMLSchema#decimal,literal,39367000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,34006000000,http://www.w3.org/2001/XMLSchema#decimal,literal,478760000000,wd:Q30
7734,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,17000,http://www.w3.org/2001/XMLSchema#decimal,literal,39367000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,34006000000,http://www.w3.org/2001/XMLSchema#decimal,literal,494680000000,wd:Q30
7735,en,literal,Marathon Petroleum,,,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,14516000000,,,,,,,wd:Q30
7736,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,17000,http://www.w3.org/2001/XMLSchema#decimal,literal,39367000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,37589000000,http://www.w3.org/2001/XMLSchema#decimal,literal,478760000000,wd:Q30
7737,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,17000,http://www.w3.org/2001/XMLSchema#decimal,literal,39367000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,37589000000,http://www.w3.org/2001/XMLSchema#decimal,literal,494680000000,wd:Q30
7738,en,literal,KLZR,,,,,,,,,,,,,,,,wd:Q30
7739,en,literal,Lulus,,,,,,,,,,,,,,,,wd:Q30
7740,en,literal,OMD Worldwide,,,,,,,,,,,,,,,,wd:Q30
7741,en,literal,The Process Recovery Center,,,,,,,,,,,,,,,,wd:Q30
7742,en,literal,Thermo Fisher Scientific Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,67816,,,,,,,,,,,,,wd:Q30
7743,en,literal,WWPI-LD,,,,,,,,,,,,,,,,wd:Q30
7744,en,literal,Fox Corporation,http://www.w3.org/2001/XMLSchema#decimal,literal,9000,http://www.w3.org/2001/XMLSchema#decimal,literal,21750000000,http://www.w3.org/2001/XMLSchema#decimal,literal,1205000000,http://www.w3.org/2001/XMLSchema#decimal,literal,10420000000,,,,wd:Q30
7745,en,literal,Tribune Media,http://www.w3.org/2001/XMLSchema#decimal,literal,8200,,,,,,,,,,,,,wd:Q30
7746,en,literal,Revry,,,,,,,,,,,,,,,,wd:Q30
7747,en,literal,Shearman & Sterling,http://www.w3.org/2001/XMLSchema#decimal,literal,850,,,,,,,,,,,,,wd:Q30
7748,en,literal,A-S Medication Solutions LLC,,,,,,,,,,,,,,,,wd:Q30
7749,en,literal,The ODIN,http://www.w3.org/2001/XMLSchema#decimal,literal,6,,,,,,,,,,,,,wd:Q30
7750,en,literal,The Ravenous Pig,,,,,,,,,,,,,,,,wd:Q30
7751,en,literal,University of Arizona,http://www.w3.org/2001/XMLSchema#decimal,literal,12734,,,,,,,,,,,,,wd:Q30
7752,en,literal,Bleu Duck Kitchen,,,,,,,,,,,,,,,,wd:Q30
7753,en,literal,4 Rivers Smokehouse,,,,,,,,,,,,,,,,wd:Q30
7754,en,literal,Old Dominion Freight Line,http://www.w3.org/2001/XMLSchema#decimal,literal,21279,http://www.w3.org/2001/XMLSchema#decimal,literal,4369000000,http://www.w3.org/2001/XMLSchema#decimal,literal,673000000,http://www.w3.org/2001/XMLSchema#decimal,literal,3326000000,,,,wd:Q30
7755,en,literal,The MIT Press,,,,,,,,,,,,,,,,wd:Q30
7756,en,literal,Nassau Financial Group,,,,,,,,,,,,,,,,wd:Q30
7757,en,literal,American Medical Association,,,,,,,,,,,,,,,,wd:Q30
7758,en,literal,Clinical Pathology Laboratories,,,,,,,,,,,,,,,,wd:Q30
7759,en,literal,Gnarly Barley,,,,,,,,,,,,,,,,wd:Q30
7760,en,literal,Biohaven Pharmaceuticals,,,,,,,,,,,,,,,,wd:Q30
7761,en,literal,WORL,,,,,,,,,,,,,,,,wd:Q30
7762,en,literal,Relentless Studios,,,,,,,,,,,,,,,,wd:Q30
7763,en,literal,Sneakers Bistro,,,,,,,,,,,,,,,,wd:Q30
7764,en,literal,Bakery Bar,,,,,,,,,,,,,,,,wd:Q30
7765,en,literal,Demetri's BBQ,,,,,,,,,,,,,,,,wd:Q30
7766,en,literal,Xfinity,,,,,,,,,,,,,,,,wd:Q30
7767,en,literal,TLF Apparel,,,,,,,,,,,,,,,,wd:Q30
7768,en,literal,Empatica,,,,,,,,,,,,,,,,wd:Q30
7769,en,literal,Gotham Greens,,,,,,,,,,,,,,,,wd:Q30
7770,en,literal,Vanbarry's Public House,,,,,,,,,,,,,,,,wd:Q30
7771,en,literal,Valley Bar + Bottle Shop,,,,,,,,,,,,,,,,wd:Q30
7772,en,literal,Skydio,,,,,,,,,,,,,,,,wd:Q30
7773,en,literal,WPOW,,,,,,,,,,,,,,,,wd:Q30
7774,en,literal,Basecamp,http://www.w3.org/2001/XMLSchema#decimal,literal,59,,,,,,,,,,,,,wd:Q30
7775,en,literal,Outerknown LLC,,,,,,,,,,,,,,,,wd:Q30
7776,en,literal,Shumway Capital,,,,,,,,,,,,,,,,wd:Q30
7777,en,literal,"Get Lit Productions Inc,",,,,,,,,,,,,,,,,wd:Q30
7778,en,literal,Valentino's,,,,,,,,,,,,,,,,wd:Q30
7779,en,literal,JamraPatel,,,,,,,,,,,,,,,,wd:Q30
7780,en,literal,Al Hal Net,,,,,,,,,,,,,,,,wd:Q30
7781,en,literal,George Washington University,http://www.w3.org/2001/XMLSchema#decimal,literal,6261,http://www.w3.org/2001/XMLSchema#decimal,literal,5100258000,,,,,,,,,,wd:Q30
7782,en,literal,Retrium,,,,,,,,,,,,,,,,wd:Q30
7783,en,literal,Frost Giant Studios,,,,,,,,,,,,,,,,wd:Q30
7784,en,literal,Acosta Music Co.,,,,,,,,,,,,,,,,wd:Q30
7785,en,literal,Delta Cafe,,,,,,,,,,,,,,,,wd:Q30
7786,en,literal,Starrlight Books,,,,,,,,,,,,,,,,wd:Q30
7787,en,literal,The Magical Elves,,,,,,,,,,,,,,,,wd:Q30
7788,en,literal,C3.ai,,,,,,,,,,,,,,,,wd:Q30
7789,en,literal,Robinhood,,,,,,,,,,,,,,,,wd:Q30
7790,en,literal,Rocketcat Games,,,,,,,,,,,,,,,,wd:Q30
7791,en,literal,Gannett,http://www.w3.org/2001/XMLSchema#decimal,literal,21255,http://www.w3.org/2001/XMLSchema#decimal,literal,4.02,http://www.w3.org/2001/XMLSchema#decimal,literal,119,http://www.w3.org/2001/XMLSchema#decimal,literal,981,,,,wd:Q30
7792,en,literal,American Freight,,,,,,,,,,,,,,,,wd:Q30
7793,en,literal,Barclay Prime,,,,,,,,,,,,,,,,wd:Q30
7794,en,literal,I-Novae Studios,,,,,,,,,,,,,,,,wd:Q30
7795,en,literal,The New Yorker,,,,,,,,,,,,,,,,wd:Q30
7796,en,literal,Purple Pwny Studios,,,,,,,,,,,,,,,,wd:Q30
7797,en,literal,Firefly Games,,,,,,,,,,,,,,,,wd:Q30
7798,en,literal,Quik Stop,,,,,,,,,,,,,,,,wd:Q30
7799,en,literal,GoFoodservice,,,,,,,,,,,,,,,,wd:Q30
7800,en,literal,Parker Pen Company,,,,,,,,,,,,,,,,wd:Q30
7801,en,literal,Annual Reviews,,,,,,,,,,,,,,,,wd:Q30
7802,en,literal,Discovery Family,,,,,,,,,,,,,,,,wd:Q30
7803,en,literal,KASI,,,,,,,,,,,,,,,,wd:Q30
7804,en,literal,EBSCO Information Services,,,,,,,,,,,,,,,,wd:Q30
7805,en,literal,Ring of Honor,,,,,,,,,,,,,,,,wd:Q30
7806,en,literal,ASTM International,,,,,,,,,,,,,,,,wd:Q30
7807,en,literal,Hallmark Channel,,,,,,,,,,,,,,,,wd:Q30
7808,en,literal,Big Fish Games,,,,,,,,,,,,,,,,wd:Q30
7809,en,literal,KFLY,,,,,,,,,,,,,,,,wd:Q30
7810,en,literal,Miller Brewing Company,,,,,,,,,,,,,,,,wd:Q30
7811,en,literal,U.S. Cellular,http://www.w3.org/2001/XMLSchema#decimal,literal,6700,,,,,,,,,,,,,wd:Q30
7812,en,literal,Laureate Education,,,,,,,,,,,,,,,,wd:Q30
7813,en,literal,Meguiar's Middle East,http://www.w3.org/2001/XMLSchema#decimal,literal,200,,,,,,,,,,,,,wd:Q30
7814,en,literal,Panoz Auto Development,,,,,,,,,,,,,,,,wd:Q30
7815,en,literal,Atlanta Bread Company,,,,,,,,,,,,,,,,wd:Q30
7816,en,literal,Epiphone,,,,,,,,,,,,,,,,wd:Q30
7817,en,literal,KHOU,,,,,,,,,,,,,,,,wd:Q30
7818,en,literal,KTVU,,,,,,,,,,,,,,,,wd:Q30
7819,en,literal,Bain Capital,,,,,,,,,,,,,,,,wd:Q30
7820,en,literal,Barrett Firearms Manufacturing,,,,,,,,,,,,,,,,wd:Q30
7821,en,literal,Battelle Memorial Institute,,,,,,,,,,,,,,,,wd:Q30
7822,en,literal,Hogan Lovells,,,,,,,,,,,,,,,,wd:Q30
7823,en,literal,iHeartRadio,,,,,,,,,,,,,,,,wd:Q30
7824,en,literal,Platinum Equity,,,,,,,,,,,,,,,,wd:Q30
7825,en,literal,Teavana,,,,,,,,,,,,,,,,wd:Q30
7826,en,literal,University of Southern California,http://www.w3.org/2001/XMLSchema#decimal,literal,28873,http://www.w3.org/2001/XMLSchema#decimal,literal,14495427000,,,,,,,,,,wd:Q30
7827,en,literal,Dillard's,,,,,,,,,,,,,,,,wd:Q30
7828,en,literal,Blue Note Jazz Club,,,,,,,,,,,,,,,,wd:Q30
7829,en,literal,Boston Scientific,,,,,,,,,,,,,,,,wd:Q30
7830,en,literal,Caesars Entertainment Corporation,,,,,,,,,,,,,,,,wd:Q30
7831,en,literal,CAS (formerly Chemical Abstracts Service),,,,,,,,,,,,,,,,wd:Q30
7832,en,literal,Eastman Chemical Company,,,,,,,,,,,,,,,,wd:Q30
7833,en,literal,Great American Family,,,,,,,,,,,,,,,,wd:Q30
7834,en,literal,Professional Fighters League,,,,,,,,,,,,,,,,wd:Q30
7835,en,literal,Blur Studio,,,,,,,,,,,,,,,,wd:Q30
7836,en,literal,Brooks Brothers,,,,,,,,,,,,,,,,wd:Q30
7837,en,literal,DKNY,,,,,,,,,,,,,,,,wd:Q30
7838,en,literal,New York City Players,,,,,,,,,,,,,,,,wd:Q30
7839,en,literal,Reynolds American,,,,,,,,,,,,,,,,wd:Q30
7840,en,literal,SomaFM,,,,,,,,,,,,,,,,wd:Q30
7841,en,literal,Molecular Devices,http://www.w3.org/2001/XMLSchema#decimal,literal,815,,,,,,,,,,,,,wd:Q30
7842,en,literal,Hilton Worldwide,,,,,,,,,,,,,,,,wd:Q30
7843,en,literal,Indeed,,,,,,,,,,,,,,,,wd:Q30
7844,en,literal,Johnny Rockets,,,,,,,,,,,,,,,,wd:Q30
7845,en,literal,New York Life Insurance Company,,,,,,,,,,,,,,,,wd:Q30
7846,en,literal,Xilinx,,,,,,,,,,,,,,,,wd:Q30
7847,en,literal,DreamHost,,,,,,,,,,,,,,,,wd:Q30
7848,en,literal,JW Marriott Hotels,,,,,,,,,,,,,,,,wd:Q30
7849,en,literal,Six Flags Great Adventure,,,,,,,,,,,,,,,,wd:Q30
7850,en,literal,Trek Bicycle Corporation,,,,,,,,,,,,,,,,wd:Q30
7851,en,literal,UniMás,,,,,,,,,,,,,,,,wd:Q30
7852,en,literal,Conoco Inc.,,,,,,,,,,,,,,,,wd:Q30
7853,en,literal,MyNetworkTV,,,,,,,,,,,,,,,,wd:Q30
7854,en,literal,Remington Arms,,,,,,,,,,,,,,,,wd:Q30
7855,en,literal,Society for Neuroscience,,,,,,,,,,,,,,,,wd:Q30
7856,en,literal,Sonemic,,,,,,,,,,,,,,,,wd:Q30
7857,en,literal,Del Taco,,,,,,,,,,,,,,,,wd:Q30
7858,en,literal,KROQ-FM,,,,,,,,,,,,,,,,wd:Q30
7859,en,literal,Sbarro,,,,,,,,,,,,,,,,wd:Q30
7860,en,literal,WAFF,,,,,,,,,,,,,,,,wd:Q30
7861,en,literal,Banana Republic,,,,,,,,,,,,,,,,wd:Q30
7862,en,literal,Globalstar,,,,,,,,,,,,,,,,wd:Q30
7863,en,literal,Specialized Bicycle Components,,,,,,,,,,,,,,,,wd:Q30
7864,en,literal,Arizona Public Service,,,,,,,,,,,,,,,,wd:Q30
7865,en,literal,Dollar Rent A Car,,,,,,,,,,,,,,,,wd:Q30
7866,en,literal,Dun & Bradstreet,,,,,,,,,,,,,,,,wd:Q30
7867,en,literal,AdMob,,,,,,,,,,,,,,,,wd:Q30
7868,en,literal,EchoStar,,,,,,,,,,,,,,,,wd:Q30
7869,en,literal,Ecolab,,,,,,,,,,,,,,,,wd:Q30
7870,en,literal,NFL Network,,,,,,,,,,,,,,,,wd:Q30
7871,en,literal,Sinclair Oil Corporation,,,,,,,,,,,,,,,,wd:Q30
7872,en,literal,WBGG,,,,,,,,,,,,,,,,wd:Q30
7873,en,literal,Maybelline,,,,,,,,,,,,,,,,wd:Q30
7874,en,literal,Tektronix,,,,,,,,,,,,,,,,wd:Q30
7875,en,literal,Wilson Sporting Goods,,,,,,,,,,,,,,,,wd:Q30
7876,en,literal,WIOD,,,,,,,,,,,,,,,,wd:Q30
7877,en,literal,Panda Express,,,,,,,,,,,,,,,,wd:Q30
7878,en,literal,Qdoba Mexican Eats,,,,,,,,,,,,,,,,wd:Q30
7879,en,literal,Tennessee Valley Authority,,,,,,,,,,,,,,,,wd:Q30
7880,en,literal,Little Caesars,,,,,,,,,,,,,,,,wd:Q30
7881,en,literal,Mindshare,,,,,,,,,,,,,,,,wd:Q30
7882,en,literal,Snyder's of Hanover,,,,,,,,,,,,,,,,wd:Q30
7883,en,literal,G&L Musical Instruments,,,,,,,,,,,,,,,,wd:Q30
7884,en,literal,Gold's Gym,,,,,,,,,,,,,,,,wd:Q30
7885,en,literal,Gund,,,,,,,,,,,,,,,,wd:Q30
7886,en,literal,Kelly Services,,,,,,,,,,,,,,,,wd:Q30
7887,en,literal,Long John Silver's,,,,,,,,,,,,,,,,wd:Q30
7888,en,literal,National Lacrosse League,,,,,,,,,,,,,,,,wd:Q30
7889,en,literal,WAMH,,,,,,,,,,,,,,,,wd:Q30
7890,en,literal,XBIZ,,,,,,,,,,,,,,,,wd:Q30
7891,en,literal,Northwestern Mutual,,,,,,,,,,,,,,,,wd:Q30
7892,en,literal,KFYV,,,,,,,,,,,,,,,,wd:Q30
7893,en,literal,Moog Music,,,,,,,,,,,,,,,,wd:Q30
7894,en,literal,MSCI,,,,,,,,,,,,,,,,wd:Q30
7895,en,literal,"IDEXX Laboratories, Inc.",,,,,,,,,,,,,,,,wd:Q30
7896,en,literal,JBS USA,,,,,,,,,,,,,,,,wd:Q30
7897,en,literal,Kroll Bond Rating Agency,,,,,,,,,,,,,,,,wd:Q30
7898,en,literal,Latham & Watkins,,,,,,,,,,,,,,,,wd:Q30
7899,en,literal,Supermicro,,,,,,,,,,,,,,,,wd:Q30
7900,en,literal,Allied Universal,,,,,,,,,,,,,,,,wd:Q30
7901,en,literal,American College of Sports Medicine,,,,,,,,,,,,,,,,wd:Q30
7902,en,literal,American Diabetes Association,,,,,,,,,,,,,,,,wd:Q30
7903,en,literal,American Elements,,,,,,,,,,,,,,,,wd:Q30
7904,en,literal,American Occupational Therapy Association,,,,,,,,,,,,,,,,wd:Q30
7905,en,literal,American Signature,,,,,,,,,,,,,,,,wd:Q30
7906,en,literal,American Society of Plastic Surgeons,,,,,,,,,,,,,,,,wd:Q30
7907,en,literal,American Water Works Association,,,,,,,,,,,,,,,,wd:Q30
7908,en,literal,Anaheim Resort Transit,,,,,,,,,,,,,,,,wd:Q30
7909,en,literal,Anaplan,,,,,,,,,,,,,,,,wd:Q30
7910,en,literal,Animal Planet,,,,,,,,,,,,,,,,wd:Q30
7911,en,literal,Aniplex of America,,,,,,,,,,,,,,,,wd:Q30
7912,en,literal,Annie's Homegrown,,,,,,,,,,,,,,,,wd:Q30
7913,en,literal,Anthropologie,,,,,,,,,,,,,,,,wd:Q30
7914,en,literal,Armor All,,,,,,,,,,,,,,,,wd:Q30
7915,en,literal,Art in General,,,,,,,,,,,,,,,,wd:Q30
7916,en,literal,Association of College and Research Libraries,,,,,,,,,,,,,,,,wd:Q30
7917,en,literal,athenahealth,,,,,,,,,,,,,,,,wd:Q30
7918,en,literal,Atlantic Media,,,,,,,,,,,,,,,,wd:Q30
7919,en,literal,Atwoods,,,,,,,,,,,,,,,,wd:Q30
7920,en,literal,Ave Maria Press,,,,,,,,,,,,,,,,wd:Q30
7921,en,literal,Avera Health,,,,,,,,,,,,,,,,wd:Q30
7922,en,literal,BJ's Wholesale Club,,,,,,,,,,,,,,,,wd:Q30
7923,en,literal,Workman Publishing Company,,,,,,,,,,,,,,,,wd:Q30
7924,en,literal,Ballast Point Brewing Company,,,,,,,,,,,,,,,,wd:Q30
7925,en,literal,Bashas',,,,,,,,,,,,,,,,wd:Q30
7926,en,literal,Beal Bank,,,,,,,,,,,,,,,,wd:Q30
7927,en,literal,Bearpaw,,,,,,,,,,,,,,,,wd:Q30
7928,en,literal,Bertucci's,,,,,,,,,,,,,,,,wd:Q30
7929,en,literal,Betaworks,,,,,,,,,,,,,,,,wd:Q30
7930,en,literal,"Bethel Broadcasting, Incorporated",,,,,,,,,,,,,,,,wd:Q30
7931,en,literal,Big Y World Class Market,,,,,,,,,,,,,,,,wd:Q30
7932,en,literal,COBS Bread,,,,,,,,,,,,,,,,wd:Q30
7933,en,literal,4INFO,http://www.w3.org/2001/XMLSchema#decimal,literal,45,,,,,,,,,,,,,wd:Q30
7934,en,literal,Blue Bell Creameries,,,,,,,,,,,,,,,,wd:Q30
7935,en,literal,Blue Cross and Blue Shield of Alabama,,,,,,,,,,,,,,,,wd:Q30
7936,en,literal,Blue Shield of California,,,,,,,,,,,,,,,,wd:Q30
7937,en,literal,Bob's Red Mill,,,,,,,,,,,,,,,,wd:Q30
7938,en,literal,BoltBus,,,,,,,,,,,,,,,,wd:Q30
7939,en,literal,Bon Worth,,,,,,,,,,,,,,,,wd:Q30
7940,en,literal,"Bourns, Inc.",,,,,,,,,,,,,,,,wd:Q30
7941,en,literal,Brookshire Brothers,,,,,,,,,,,,,,,,wd:Q30
7942,en,literal,Brookshire Grocery Company,,,,,,,,,,,,,,,,wd:Q30
7943,en,literal,Bushnell Corporation,,,,,,,,,,,,,,,,wd:Q30
7944,en,literal,California Closets,,,,,,,,,,,,,,,,wd:Q30
7945,en,literal,Calista Corporation,,,,,,,,,,,,,,,,wd:Q30
7946,en,literal,Calvert Investments,,,,,,,,,,,,,,,,wd:Q30
7947,en,literal,Carhartt,,,,,,,,,,,,,,,,wd:Q30
7948,en,literal,Carquest,,,,,,,,,,,,,,,,wd:Q30
7949,en,literal,Castle Harlan,,,,,,,,,,,,,,,,wd:Q30
7950,en,literal,Certain Affinity,,,,,,,,,,,,,,,,wd:Q30
7951,en,literal,Champaign-Urbana Mass Transit District,,,,,,,,,,,,,,,,wd:Q30
7952,en,literal,Chicago Opera Theater,,,,,,,,,,,,,,,,wd:Q30
7953,en,literal,Chicken Soup for the Soul,,,,,,,,,,,,,,,,wd:Q30
7954,en,literal,Cigar City Brewing,,,,,,,,,,,,,,,,wd:Q30
7955,en,literal,Citizens Property Insurance Corporation,,,,,,,,,,,,,,,,wd:Q30
7956,en,literal,Clearwire,,,,,,,,,,,,,,,,wd:Q30
7957,en,literal,ClickBank,,,,,,,,,,,,,,,,wd:Q30
7958,en,literal,Collabera,,,,,,,,,,,,,,,,wd:Q30
7959,en,literal,Commerce Bancshares,,,,,,,,,,,,,,,,wd:Q30
7960,en,literal,Copeland's,,,,,,,,,,,,,,,,wd:Q30
7961,en,literal,Credit One Bank,,,,,,,,,,,,,,,,wd:Q30
7962,en,literal,Crowdspring,,,,,,,,,,,,,,,,wd:Q30
7963,en,literal,Crown Publishing Group,,,,,,,,,,,,,,,,wd:Q30
7964,en,literal,Crunch Fitness,,,,,,,,,,,,,,,,wd:Q30
7965,en,literal,Cub Foods,,,,,,,,,,,,,,,,wd:Q30
7966,en,literal,Curves International,,,,,,,,,,,,,,,,wd:Q30
7967,en,literal,Dallas Cowboys Radio Network,,,,,,,,,,,,,,,,wd:Q30
7968,en,literal,Dean & DeLuca,,,,,,,,,,,,,,,,wd:Q30
7969,en,literal,DeepDyve,,,,,,,,,,,,,,,,wd:Q30
7970,en,literal,Magnolia Network,,,,,,,,,,,,,,,,wd:Q30
7971,en,literal,Defense Finance and Accounting Service,,,,,,,,,,,,,,,,wd:Q30
7972,en,literal,Dick Blick Art Materials,,,,,,,,,,,,,,,,wd:Q30
7973,en,literal,Dick's Last Resort,,,,,,,,,,,,,,,,wd:Q30
7974,en,literal,Droga5,,,,,,,,,,,,,,,,wd:Q30
7975,en,literal,Drury Hotels,,,,,,,,,,,,,,,,wd:Q30
7976,en,literal,Duane Reade,,,,,,,,,,,,,,,,wd:Q30
7977,en,literal,KCSS,,,,,,,,,,,,,,,,wd:Q30
7978,en,literal,"Audacy, Inc.",,,,,,,,,,,,,,,,wd:Q30
7979,en,literal,Eastern Mountain Sports,,,,,,,,,,,,,,,,wd:Q30
7980,en,literal,Eater,,,,,,,,,,,,,,,,wd:Q30
7981,en,literal,Ecco Press,,,,,,,,,,,,,,,,wd:Q30
7982,en,literal,Educational Media Foundation,,,,,,,,,,,,,,,,wd:Q30
7983,en,literal,Einstein Bros. Bagels,,,,,,,,,,,,,,,,wd:Q30
7984,en,literal,El Paso Electric,,,,,,,,,,,,,,,,wd:Q30
7985,en,literal,Electric Reliability Council of Texas,,,,,,,,,,,,,,,,wd:Q30
7986,en,literal,Engine Yard,,,,,,,,,,,,,,,,wd:Q30
7987,en,literal,Enterprise Car Sales,,,,,,,,,,,,,,,,wd:Q30
7988,en,literal,ESL Federal Credit Union,,,,,,,,,,,,,,,,wd:Q30
7989,en,literal,Eugene Water & Electric Board,,,,,,,,,,,,,,,,wd:Q30
7990,en,literal,Exelixis,,,,,,,,,,,,,,,,wd:Q30
7991,en,literal,Extensis,,,,,,,,,,,,,,,,wd:Q30
7992,en,literal,Federal News Service,,,,,,,,,,,,,,,,wd:Q30
7993,en,literal,Fieldglass,,,,,,,,,,,,,,,,wd:Q30
7994,en,literal,Fifth Estate,,,,,,,,,,,,,,,,wd:Q30
7995,en,literal,Firestorm Cafe & Books,,,,,,,,,,,,,,,,wd:Q30
7996,en,literal,First United Bank,,,,,,,,,,,,,,,,wd:Q30
7997,en,literal,Florida Atlantic University Libraries,,,,,,,,,,,,,,,,wd:Q30
7998,en,literal,Florsheim Shoes,,,,,,,,,,,,,,,,wd:Q30
7999,en,literal,Forest Cafe,,,,,,,,,,,,,,,,wd:Q30
8000,en,literal,Shimmer Women Athletes,,,,,,,,,,,,,,,,wd:Q30
8001,en,literal,Sizzler,,,,,,,,,,,,,,,,wd:Q30
