,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,officialname.xml:lang,officialname.type,officialname.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,markcap.datatype,markcap.type,markcap.value,country
0,uri,http://www.wikidata.org/entity/Q7000460,en,literal,Vy Buss,no,literal,Vy Buss AS,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-02-10T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q178512,literal,"http://www.wikidata.org/entity/Q95744445, http://www.wikidata.org/entity/Q95744193",literal,http://www.wikidata.org/entity/Q11971696,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
1,uri,http://www.wikidata.org/entity/Q511031,en,literal,Norsk Hydro,nb,literal,Norsk Hydro ASA,http://www.w3.org/2001/XMLSchema#dateTime,literal,1905-12-02T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,"http://www.wikidata.org/entity/Q4063722, http://www.wikidata.org/entity/Q2151621",literal,http://www.wikidata.org/entity/Q62114985,literal,http://www.wikidata.org/entity/Q5208424,literal,http://www.wikidata.org/entity/Q585,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,31000,http://www.w3.org/2001/XMLSchema#decimal,literal,13930000000,,,,,,,wd:Q20
2,uri,http://www.wikidata.org/entity/Q1298438,en,literal,Egon,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q30915455,literal,,literal,,literal,http://www.wikidata.org/entity/Q25804,literal,,,,,,,,,,,,,,wd:Q20
3,uri,http://www.wikidata.org/entity/Q47507312,en,literal,Apollon Records,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-07-02T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q26793,literal,,,,,,,,,,,,,,wd:Q20
4,uri,http://www.wikidata.org/entity/Q110677921,en,literal,Synergy SKY,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q25245117,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1375280, http://www.wikidata.org/entity/Q585",literal,,,,,,,,,,,,,,wd:Q20
5,uri,http://www.wikidata.org/entity/Q110259901,en,literal,Follestad,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1923-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q607081,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
6,uri,http://www.wikidata.org/entity/Q7915546,en,literal,Varden,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1874-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2272,literal,,,,,,,,,,,,,,wd:Q20
7,uri,http://www.wikidata.org/entity/Q19392885,,literal,Q19392885,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
8,uri,http://www.wikidata.org/entity/Q105690179,en,literal,Simula Metropolitan Center for Digital Engineering,nb,literal,Simula Metropolitan Center for Digital Engineering AS,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-11-21T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q31855,literal,http://www.wikidata.org/entity/Q17278034,literal,http://www.wikidata.org/entity/Q11256023,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
9,uri,http://www.wikidata.org/entity/Q19377514,,literal,Q19377514,,,,,,,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
10,uri,http://www.wikidata.org/entity/Q6127470,en,literal,Odeon Cinemas,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1928-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q20679540,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,,,,,,,,,,,,,wd:Q20
11,uri,http://www.wikidata.org/entity/Q11957389,,literal,Q11957389,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q5915560,literal,,literal,,literal,http://www.wikidata.org/entity/Q1779382,literal,,,,,,,,,,,,,,wd:Q20
12,uri,http://www.wikidata.org/entity/Q107300119,en,literal,Norse Atlantic Airways,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-03-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q1757562,literal,,literal,,literal,http://www.wikidata.org/entity/Q57919,literal,,,,,,,,,,,,,,wd:Q20
13,uri,http://www.wikidata.org/entity/Q252617,en,literal,Ávvir,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-02-06T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q6459, http://www.wikidata.org/entity/Q1825",literal,,,,,,,,,,,,,,wd:Q20
14,uri,http://www.wikidata.org/entity/Q22283906,en,literal,Cinenord,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q932586,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
15,uri,http://www.wikidata.org/entity/Q6966507,en,literal,Nordkraft,nb,literal,Narvik Kommunale Elektrisitetsverk,http://www.w3.org/2001/XMLSchema#dateTime,literal,1913-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,"http://www.wikidata.org/entity/Q1341478, http://www.wikidata.org/entity/Q383973, http://www.wikidata.org/entity/Q112046",literal,,literal,,literal,http://www.wikidata.org/entity/Q59101,literal,,,,,,,,,,,,,,wd:Q20
16,uri,http://www.wikidata.org/entity/Q314536,en,literal,Norwegian University of Science and Technology,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
17,uri,http://www.wikidata.org/entity/Q7795923,en,literal,Thon Hotels,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q1631129,literal,,literal,http://www.wikidata.org/entity/Q456162,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
18,uri,http://www.wikidata.org/entity/Q5983762,en,literal,Ibas,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1978-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,"http://www.wikidata.org/entity/Q97466080, http://www.wikidata.org/entity/Q1054772, http://www.wikidata.org/entity/Q878553",literal,,literal,,literal,http://www.wikidata.org/entity/Q109499,literal,,,,,,,,,,,,,,wd:Q20
19,uri,http://www.wikidata.org/entity/Q417431,en,literal,Aker Solutions,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q474200,literal,,literal,http://www.wikidata.org/entity/Q12012128,literal,http://www.wikidata.org/entity/Q2363688,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,14.494,http://www.w3.org/2001/XMLSchema#decimal,literal,554000000,,,,,,,wd:Q20
20,uri,http://www.wikidata.org/entity/Q110677921,en,literal,Synergy SKY,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q25245117,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1375280, http://www.wikidata.org/entity/Q585",literal,,,,,,,,,,,,,,wd:Q20
21,uri,http://www.wikidata.org/entity/Q3357167,en,literal,Aschehoug,nb,literal,H. Aschehoug & Co. (W. Nygaard) AS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1934-12-28T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,"http://www.wikidata.org/entity/Q2085381, http://www.wikidata.org/entity/Q126793",literal,http://www.wikidata.org/entity/Q17106154,literal,http://www.wikidata.org/entity/Q5987710,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
22,uri,http://www.wikidata.org/entity/Q112275556,en,literal,Vilje,,,,,,,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
23,uri,http://www.wikidata.org/entity/Q388841,en,literal,Aftenposten,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1860-05-14T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
24,uri,http://www.wikidata.org/entity/Q417431,en,literal,Aker Solutions,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q474200,literal,,literal,http://www.wikidata.org/entity/Q12012128,literal,http://www.wikidata.org/entity/Q2363688,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,14.705,http://www.w3.org/2001/XMLSchema#decimal,literal,554000000,,,,,,,wd:Q20
25,uri,http://www.wikidata.org/entity/Q11956605,,literal,Q11956605,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-06-28T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
26,uri,http://www.wikidata.org/entity/Q6513889,en,literal,Pax Forlag,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1964-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
27,uri,http://www.wikidata.org/entity/Q1755702,en,literal,Dagsavisen,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1884-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
28,uri,http://www.wikidata.org/entity/Q1771235,en,literal,Smalltown Supersound,,,,,,,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
29,uri,http://www.wikidata.org/entity/Q10720798,en,literal,XL-Bygg,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q34,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
30,uri,http://www.wikidata.org/entity/Q819558,en,literal,Bergens Tidende,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1868-01-02T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q26793,literal,,,,,,,,,,,,,,wd:Q20
31,uri,http://www.wikidata.org/entity/Q1999199,en,literal,Norli,nb,literal,Norli AS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q26525, http://www.wikidata.org/entity/Q585",literal,,,,,,,,,,,,,,wd:Q20
32,uri,http://www.wikidata.org/entity/Q1800512,en,literal,Electrocompaniet,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q5358497,literal,,literal,,literal,http://www.wikidata.org/entity/Q2760222,literal,,,,,,,,,,,,,,wd:Q20
33,uri,http://www.wikidata.org/entity/Q10720798,en,literal,XL-Bygg,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
34,uri,http://www.wikidata.org/entity/Q6514106,en,literal,Statskog,nb,literal,Statskog SF,http://www.w3.org/2001/XMLSchema#dateTime,literal,1860-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,"http://www.wikidata.org/entity/Q1618728, http://www.wikidata.org/entity/Q38112",literal,,literal,,literal,http://www.wikidata.org/entity/Q111039,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,110,,,,,,,,,,wd:Q20
35,uri,http://www.wikidata.org/entity/Q12000809,en,literal,Skagerak Kraft,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-12-18T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q10637941,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,128,,,,,,,,,,wd:Q20
36,uri,http://www.wikidata.org/entity/Q11956351,en,literal,2L,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
37,uri,http://www.wikidata.org/entity/Q11988771,en,literal,Maxbo,nb,literal,Maxbo AS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-09-19T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,"http://www.wikidata.org/entity/Q27970162, http://www.wikidata.org/entity/Q1370714",literal,,literal,http://www.wikidata.org/entity/Q4583004,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
38,uri,http://www.wikidata.org/entity/Q59157222,en,literal,MER Musikk,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
39,uri,http://www.wikidata.org/entity/Q4577082,en,literal,Rønning Treski,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1936-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2199159,literal,,,,,,,,,,,,,,wd:Q20
40,uri,http://www.wikidata.org/entity/Q1769959,en,literal,Innovation Norway,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-12-19T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q6972269,literal,http://www.wikidata.org/entity/Q4579886,literal,http://www.wikidata.org/entity/Q5618950,literal,http://www.wikidata.org/entity/Q1771789,literal,,,,,,,,,,,,,,wd:Q20
41,uri,http://www.wikidata.org/entity/Q106775674,en,literal,Samoyiki,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-20T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q11030,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
42,uri,http://www.wikidata.org/entity/Q16323063,en,literal,KulturIT,nb,literal,KulturIT AS,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-02-12T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q18388277,literal,,literal,,literal,http://www.wikidata.org/entity/Q101341,literal,,,,,,,,,,,,,,wd:Q20
43,uri,http://www.wikidata.org/entity/Q110204996,en,literal,Maritimt Magasin,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3229418,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,8,,,,,,,,,,wd:Q20
44,uri,http://www.wikidata.org/entity/Q6514414,en,literal,Narvesen,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1894-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q211,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
45,uri,http://www.wikidata.org/entity/Q11995777,en,literal,Pizzabakeren,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-05-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q81799,literal,,literal,,literal,http://www.wikidata.org/entity/Q27587,literal,,,,,,,,,,,,,,wd:Q20
46,uri,http://www.wikidata.org/entity/Q97621397,en,literal,ABC Brewing,,,,,,,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
47,uri,http://www.wikidata.org/entity/Q845632,en,literal,Telenor,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q25245117,literal,http://www.wikidata.org/entity/Q7513372,literal,http://www.wikidata.org/entity/Q4567000,literal,http://www.wikidata.org/entity/Q57076,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,20000,,,,,,,,,,wd:Q20
48,uri,http://www.wikidata.org/entity/Q110734771,en,literal,Skadja Studio Magnus Vuolab,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-05-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q746359,literal,,literal,,literal,http://www.wikidata.org/entity/Q1825,literal,,,,,,,,,,,,,,wd:Q20
49,uri,http://www.wikidata.org/entity/Q109828990,en,literal,Tinimations,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
50,uri,http://www.wikidata.org/entity/Q17770215,en,literal,Europris,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q107135,literal,,,,,,,,,,,,,,wd:Q20
51,uri,http://www.wikidata.org/entity/Q7403259,en,literal,SalMar,nb,literal,SalMar ASA,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-02-08T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q188989,literal,http://www.wikidata.org/entity/Q11973427,literal,http://www.wikidata.org/entity/Q4816882,literal,http://www.wikidata.org/entity/Q484119,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,1500,,,,,,,,,,wd:Q20
52,uri,http://www.wikidata.org/entity/Q1309851,en,literal,Schibsted,nb,literal,SCHIBSTED ASA,http://www.w3.org/2001/XMLSchema#dateTime,literal,1839-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q56611639,literal,http://www.wikidata.org/entity/Q6438198,literal,http://www.wikidata.org/entity/Q17110401,literal,http://www.wikidata.org/entity/Q585,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,5006,,,,,,,,,,wd:Q20
53,uri,http://www.wikidata.org/entity/Q46376614,en,literal,Spectra Offset,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1977-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q190408,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
54,uri,http://www.wikidata.org/entity/Q498401,en,literal,University of Stavanger,nb,literal,Universitetet i Stavanger,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q26772333,literal,http://www.wikidata.org/entity/Q106706430,http://www.w3.org/2001/XMLSchema#decimal,literal,1600,,,,,,,,,,wd:Q20
55,uri,http://www.wikidata.org/entity/Q11971386,en,literal,G-Sport,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1901-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,"http://www.wikidata.org/entity/Q57264543, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
56,uri,http://www.wikidata.org/entity/Q2020649,en,literal,Nordic Investment Bank,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1976-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q20
57,uri,http://www.wikidata.org/entity/Q96180892,en,literal,By Norse,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
58,uri,http://www.wikidata.org/entity/Q970769,en,literal,Norges Bank,nb,literal,Norges Bank,http://www.w3.org/2001/XMLSchema#dateTime,literal,1816-06-14T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,http://www.wikidata.org/entity/Q110126862,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
59,uri,http://www.wikidata.org/entity/Q4691685,en,literal,Agder Kollektivtrafikk,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-09-14T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q178512,literal,,literal,,literal,http://www.wikidata.org/entity/Q2415,literal,,,,,,,,,,,,,,wd:Q20
60,uri,http://www.wikidata.org/entity/Q24695424,en,literal,Rain Games,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q26793,literal,,,,,,,,,,,,,,wd:Q20
61,uri,http://www.wikidata.org/entity/Q1778870,en,literal,Jotun,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1926-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q207652,literal,,literal,http://www.wikidata.org/entity/Q7077379,literal,http://www.wikidata.org/entity/Q109005,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,10000,,,,,,,,,,wd:Q20
62,uri,http://www.wikidata.org/entity/Q62761254,en,literal,Sarepta studio,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q104400,literal,,,,,,,,,,,,,,wd:Q20
63,uri,http://www.wikidata.org/entity/Q11997878,,literal,Q11997878,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1848-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
64,uri,http://www.wikidata.org/entity/Q2703272,en,literal,Canal Digital,nb,literal,Canal Digital AS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-02-10T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q418,literal,,literal,,literal,http://www.wikidata.org/entity/Q2363688,literal,,,,,,,,,,,,,,wd:Q20
65,uri,http://www.wikidata.org/entity/Q56487613,en,literal,Fargerike,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-10-21T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
66,uri,http://www.wikidata.org/entity/Q10443115,en,literal,Carlings,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1979-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q11828862,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,656,,,,,,,,,,wd:Q20
67,uri,http://www.wikidata.org/entity/Q1139355,en,literal,VG,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1945-06-23T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
68,uri,http://www.wikidata.org/entity/Q661479,en,literal,Bellona Foundation,nb,literal,Miljøstiftelsen Bellona,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-06-16T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,"http://www.wikidata.org/entity/Q2638171, http://www.wikidata.org/entity/Q628403, http://www.wikidata.org/entity/Q7150",literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
69,uri,http://www.wikidata.org/entity/Q11960143,en,literal,Bank Norwegian,nb,literal,Bank Norwegian ASA,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q2363688,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,72,http://www.w3.org/2001/XMLSchema#decimal,literal,1607700,http://www.w3.org/2001/XMLSchema#decimal,literal,42988000,,,,wd:Q20
70,uri,http://www.wikidata.org/entity/Q4355084,en,literal,Agder Energi,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-04-14T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q2316331,literal,,literal,,literal,http://www.wikidata.org/entity/Q2415,literal,,,,,,,,,,,,,,wd:Q20
71,uri,http://www.wikidata.org/entity/Q11959125,,literal,Q11959125,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1983-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q425779,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
