,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,origindate.datatype,origindate.type,origindate.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,markcap.datatype,markcap.type,markcap.value,officialname.xml:lang,officialname.type,officialname.value,country
366,uri,http://www.wikidata.org/entity/Q7553274,en,literal,Sodimac,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q26643,literal,,literal,,literal,http://www.wikidata.org/entity/Q2887,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
367,uri,http://www.wikidata.org/entity/Q5030976,en,literal,Channel 5 (Mexico),uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
368,uri,http://www.wikidata.org/entity/Q17622888,en,literal,Bio Pappel,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,11500,,,,,,,,,,wd:Q96
369,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,uri,http://www.wikidata.org/entity/Q334,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1345, http://www.wikidata.org/entity/Q2662373",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,wd:Q96
370,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,uri,http://www.wikidata.org/entity/Q334,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,19792,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,,,,wd:Q96
371,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,uri,http://www.wikidata.org/entity/Q804,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,,,,,,,,,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",wd:Q96
372,uri,http://www.wikidata.org/entity/Q6093543,en,literal,Italika,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q187939,literal,,literal,,literal,http://www.wikidata.org/entity/Q209034,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
373,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1345, http://www.wikidata.org/entity/Q2662373",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,wd:Q96
374,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,uri,http://www.wikidata.org/entity/Q811,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,,,,,,,,,,pt,literal,"Organização de Estados Ibero-Americanos para a Educação, a Ciência e a Cultura",wd:Q96
375,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1345, http://www.wikidata.org/entity/Q2662373",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,wd:Q96
376,uri,http://www.wikidata.org/entity/Q3356177,en,literal,Organizacion Editorial Mexicana,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1976-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
377,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,uri,http://www.wikidata.org/entity/Q96,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,19792,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,,,,wd:Q96
378,uri,http://www.wikidata.org/entity/Q564971,en,literal,Aztec One,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1968-09-01T00:00:00Z,,,,,,,,,,es,literal,Azteca Uno,wd:Q96
379,uri,http://www.wikidata.org/entity/Q701338,en,literal,C&A,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,"http://www.wikidata.org/entity/Q318418, http://www.wikidata.org/entity/Q1718",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1841-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,40000,,,,,,,,,,wd:Q96
380,uri,http://www.wikidata.org/entity/Q5447318,en,literal,Fiesta Inn,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q96
381,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,uri,http://www.wikidata.org/entity/Q811,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,,,,,,,,,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",wd:Q96
382,uri,http://www.wikidata.org/entity/Q113204689,en,literal,Nutrisa,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q96
383,uri,http://www.wikidata.org/entity/Q36879490,en,literal,Rappi,uri,http://www.wikidata.org/entity/Q298,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2841,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,8000,,,,,,,,,,wd:Q96
384,uri,http://www.wikidata.org/entity/Q16623996,en,literal,XEOY-AM,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1941-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
385,uri,http://www.wikidata.org/entity/Q11121253,,literal,Q11121253,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2448212,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
386,uri,http://www.wikidata.org/entity/Q806914,en,literal,Banorte,uri,http://www.wikidata.org/entity/Q96,literal,"http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,http://www.wikidata.org/entity/Q20749218,literal,,literal,http://www.wikidata.org/entity/Q81033,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1899-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
387,uri,http://www.wikidata.org/entity/Q701338,en,literal,C&A,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,"http://www.wikidata.org/entity/Q318418, http://www.wikidata.org/entity/Q1718",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1841-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,35000,,,,,,,,,,wd:Q96
388,uri,http://www.wikidata.org/entity/Q115251285,en,literal,Sport City,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q96
389,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,uri,http://www.wikidata.org/entity/Q252,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,19792,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,,,,wd:Q96
390,uri,http://www.wikidata.org/entity/Q113204501,en,literal,Cklass,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q5915560,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q96
391,uri,http://www.wikidata.org/entity/Q111978975,en,literal,SinEmbargo,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q96
392,uri,http://www.wikidata.org/entity/Q29885927,en,literal,Ave Fenix Pictures Studios,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q1415395,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1297, http://www.wikidata.org/entity/Q816, http://www.wikidata.org/entity/Q65",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
393,uri,http://www.wikidata.org/entity/Q2985173,en,literal,Comercial Mexicana,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1930-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
394,uri,http://www.wikidata.org/entity/Q2684607,en,literal,Autonomous University of Yucatán,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1922-02-25T00:00:00Z,,,,,,,,,,es,literal,Universidad de Yucatán,wd:Q96
395,uri,http://www.wikidata.org/entity/Q111599020,en,literal,LeConteiner,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q96
396,uri,http://www.wikidata.org/entity/Q110207305,en,literal,NotasRecords,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-03-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
397,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,uri,http://www.wikidata.org/entity/Q668,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,18246,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,,,,wd:Q96
398,uri,http://www.wikidata.org/entity/Q28407510,en,literal,XHMXS-FM,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q96
399,uri,http://www.wikidata.org/entity/Q26765126,en,literal,La Comer,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-04T00:00:00Z,,,,,,,,,,,,,wd:Q96
400,uri,http://www.wikidata.org/entity/Q56277738,en,literal,XHACS-FM,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q96
401,uri,http://www.wikidata.org/entity/Q24987684,en,literal,XHKY-FM,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1968-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
402,uri,http://www.wikidata.org/entity/Q62086647,en,literal,Farmacia del Ahorro,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-09-14T00:00:00Z,,,,,,,,,,,,,wd:Q96
403,uri,http://www.wikidata.org/entity/Q113204615,en,literal,Muebles Dico,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q14745,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q96
404,uri,http://www.wikidata.org/entity/Q2855873,en,literal,Group Lala,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q1775128,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1950-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
405,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,wd:Q96
406,uri,http://www.wikidata.org/entity/Q122170471,en,literal,Six,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q96
407,uri,http://www.wikidata.org/entity/Q113188070,en,literal,Modatelas,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q28823,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
408,uri,http://www.wikidata.org/entity/Q1631821,en,literal,Universidad Michoacana de San Nicolás de Hidalgo,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1540-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
409,uri,http://www.wikidata.org/entity/Q20053137,en,literal,CanZion Group LP,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q10302058,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
410,uri,http://www.wikidata.org/entity/Q113205941,en,literal,SuperISSSTE,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q96
411,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1345, http://www.wikidata.org/entity/Q2662373",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,wd:Q96
412,uri,http://www.wikidata.org/entity/Q2918415,en,literal,Codere,uri,http://www.wikidata.org/entity/Q739,literal,"http://www.wikidata.org/entity/Q1506462, http://www.wikidata.org/entity/Q664702",literal,,literal,,literal,http://www.wikidata.org/entity/Q2807,literal,http://www.wikidata.org/entity/Q82059,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,,,,,,,,,,es,literal,"Codere New Topco, S.A.",wd:Q96
413,uri,http://www.wikidata.org/entity/Q8042011,en,literal,XHEM-FM,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
414,uri,http://www.wikidata.org/entity/Q3323885,en,literal,Sky México,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q25245117,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
415,uri,http://www.wikidata.org/entity/Q337267,en,literal,Academy of San Carlos,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1781-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
416,uri,http://www.wikidata.org/entity/Q749474,en,literal,Financial Group Banamex,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q806718,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1884-06-02T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,40000,,,,,,,,,,wd:Q96
417,uri,http://www.wikidata.org/entity/Q1688011,en,literal,Tequila Herradura,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2841366,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1870-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
418,uri,http://www.wikidata.org/entity/Q5876989,en,literal,General Motors de México,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q190117,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1935-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
419,uri,http://www.wikidata.org/entity/Q5612214,en,literal,Grupo Famsa,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q81033,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
420,uri,http://www.wikidata.org/entity/Q576490,en,literal,Casas GEO,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q385378,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
421,uri,http://www.wikidata.org/entity/Q7553274,en,literal,Sodimac,uri,http://www.wikidata.org/entity/Q414,literal,http://www.wikidata.org/entity/Q26643,literal,,literal,,literal,http://www.wikidata.org/entity/Q2887,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
422,uri,http://www.wikidata.org/entity/Q100948948,en,literal,Blancasmoran,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
423,uri,http://www.wikidata.org/entity/Q61890241,en,literal,Las Estrellas Internacional,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2887, http://www.wikidata.org/entity/Q1489, http://www.wikidata.org/entity/Q1486",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-11-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
424,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,uri,http://www.wikidata.org/entity/Q983,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,,,,,,,,,,pt,literal,"Organização de Estados Ibero-Americanos para a Educação, a Ciência e a Cultura",wd:Q96
425,uri,http://www.wikidata.org/entity/Q19950099,en,literal,"Instituto de Ecología, UNAM",uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q222738,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-11-13T00:00:00Z,,,,,,,,,,,,,wd:Q96
426,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,uri,http://www.wikidata.org/entity/Q145,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,18246,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,,,,wd:Q96
427,uri,http://www.wikidata.org/entity/Q115898759,en,literal,Todomoda,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q96
428,uri,http://www.wikidata.org/entity/Q6134992,en,literal,Suburbia,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
429,uri,http://www.wikidata.org/entity/Q381563,en,literal,Aeroméxico,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q1875606,literal,http://www.wikidata.org/entity/Q2849007,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1934-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
430,uri,http://www.wikidata.org/entity/Q1092492,en,literal,Cineteca Nacional,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q96
431,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,uri,http://www.wikidata.org/entity/Q983,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,,,,,,,,,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",wd:Q96
432,uri,http://www.wikidata.org/entity/Q113182024,en,literal,Bama,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
433,uri,http://www.wikidata.org/entity/Q117122121,,literal,Q117122121,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q96
434,uri,http://www.wikidata.org/entity/Q24729640,en,literal,TV UNAM,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q96
