,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,officialname.xml:lang,officialname.type,officialname.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,markcap.datatype,markcap.type,markcap.value,country
233,uri,http://www.wikidata.org/entity/Q1423707,en,literal,Tietoevry,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1968-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,"http://www.wikidata.org/entity/Q18388277, http://www.wikidata.org/entity/Q880371",literal,,literal,http://www.wikidata.org/entity/Q16632959,literal,http://www.wikidata.org/entity/Q1757,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,24000,,,,,,,,,,wd:Q33
234,uri,http://www.wikidata.org/entity/Q1241369,en,literal,Fiskars,en,literal,Fiskars Corporation,http://www.w3.org/2001/XMLSchema#dateTime,literal,1649-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3132968,literal,,,,,,,,,,,,,,wd:Q33
235,uri,http://www.wikidata.org/entity/Q83740889,en,literal,Red Nettle Studio,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-08-24T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q38511,literal,,,,,,,,,,,,,,wd:Q33
236,uri,http://www.wikidata.org/entity/Q10403942,en,literal,The Academic Bookstore,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1893-07-18T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q998426,literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
237,uri,http://www.wikidata.org/entity/Q4047232,en,literal,Ponsse Corporation,fi,literal,Ponsse Oyj,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q1957908,literal,,literal,http://www.wikidata.org/entity/Q114037845,literal,http://www.wikidata.org/entity/Q110890330,literal,,,,,,,,,,,,,,wd:Q33
238,uri,http://www.wikidata.org/entity/Q4411944,en,literal,Verkkokauppa.com,fi,literal,Verkkokauppa.com Oyj,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-03-11T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q3069090,literal,,,,,,,,,,,,,,wd:Q33
239,uri,http://www.wikidata.org/entity/Q1418,en,literal,Nokia,fi,literal,Nokia Oyj,http://www.w3.org/2001/XMLSchema#dateTime,literal,1865-05-12T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,"http://www.wikidata.org/entity/Q25245117, http://www.wikidata.org/entity/Q2425052, http://www.wikidata.org/entity/Q1780509, http://www.wikidata.org/entity/Q1666934, http://www.wikidata.org/entity/Q1546066, http://www.wikidata.org/entity/Q1301371",literal,"http://www.wikidata.org/entity/Q5897386, http://www.wikidata.org/entity/Q550660, http://www.wikidata.org/entity/Q1374132, http://www.wikidata.org/entity/Q14090205, http://www.wikidata.org/entity/Q4919788, http://www.wikidata.org/entity/Q7518082, http://www.wikidata.org/entity/Q7285954, http://www.wikidata.org/entity/Q983111",literal,http://www.wikidata.org/entity/Q4118053,literal,http://www.wikidata.org/entity/Q653536,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,103083,http://www.w3.org/2001/XMLSchema#decimal,literal,-927000000,http://www.w3.org/2001/XMLSchema#decimal,literal,39517000000,http://www.w3.org/2001/XMLSchema#decimal,literal,26257000000,wd:Q33
240,uri,http://www.wikidata.org/entity/Q113977588,,literal,Q113977588,,,,,,,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
241,uri,http://www.wikidata.org/entity/Q456107,en,literal,Liiga,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
242,uri,http://www.wikidata.org/entity/Q5350617,en,literal,Ektro Records,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q180233,literal,,,,,,,,,,,,,,wd:Q33
243,uri,http://www.wikidata.org/entity/Q20252049,en,literal,Lappeenrannan Uutiset,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q181854,literal,,,,,,,,,,,,,,wd:Q33
244,uri,http://www.wikidata.org/entity/Q2739747,en,literal,Airam,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1921-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q1326885,literal,,literal,,literal,http://www.wikidata.org/entity/Q216900,literal,,,,,,,,,,,,,,wd:Q33
245,uri,http://www.wikidata.org/entity/Q2602805,en,literal,Otava,de,literal,Verlagsaktiengesellschaft Otava,http://www.w3.org/2001/XMLSchema#dateTime,literal,1890-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q18661094,literal,,,,,,,,,,,,,,wd:Q33
246,uri,http://www.wikidata.org/entity/Q18658718,en,literal,Corona,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
247,uri,http://www.wikidata.org/entity/Q2843522,en,literal,Finnish Literature Society,fi,literal,Suomalaisen Kirjallisuuden Seura ry,http://www.w3.org/2001/XMLSchema#dateTime,literal,1831-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1772186,literal,,,,,,,,,,,,,,wd:Q33
248,uri,http://www.wikidata.org/entity/Q843453,en,literal,Posti Group,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q49845,literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
249,uri,http://www.wikidata.org/entity/Q3141380,en,literal,Åbo Underrättelser,sv,literal,Åbo Underrättelser,http://www.w3.org/2001/XMLSchema#dateTime,literal,1824-01-03T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q38511,literal,,,,,,,,,,,,,,wd:Q33
250,uri,http://www.wikidata.org/entity/Q20736939,en,literal,Aikakausmedia ADS,fi,literal,Aikakausmedia ADS Oy,,,,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
251,uri,http://www.wikidata.org/entity/Q23045171,en,literal,Kyrö Distillery Company,fi,literal,Rye Rye Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-08-29T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,"http://www.wikidata.org/entity/Q4899370, http://www.wikidata.org/entity/Q56139",literal,,literal,,literal,http://www.wikidata.org/entity/Q571384,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,16,,,,,,,,,,wd:Q33
252,uri,http://www.wikidata.org/entity/Q1544900,en,literal,Viking Line,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1963-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q49389,literal,,literal,,literal,http://www.wikidata.org/entity/Q48329,literal,,,,,,,,,,,,,,wd:Q33
253,uri,http://www.wikidata.org/entity/Q2602805,en,literal,Otava,fi,literal,Kustannusosakeyhtiö Otava,http://www.w3.org/2001/XMLSchema#dateTime,literal,1890-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q18661094,literal,,,,,,,,,,,,,,wd:Q33
254,uri,http://www.wikidata.org/entity/Q2602805,en,literal,Otava,en,literal,Otava Publishing Company Ltd,http://www.w3.org/2001/XMLSchema#dateTime,literal,1890-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q18661094,literal,,,,,,,,,,,,,,wd:Q33
255,uri,http://www.wikidata.org/entity/Q1473770,en,literal,Fullsteam Records,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
256,uri,http://www.wikidata.org/entity/Q1276832,en,literal,Hesburger,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q171141,literal,,literal,,literal,http://www.wikidata.org/entity/Q38511,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,8000,,,,,,,,,,wd:Q33
257,uri,http://www.wikidata.org/entity/Q1489206,en,literal,Vaisala,fi,literal,Vaisala Oyj,http://www.w3.org/2001/XMLSchema#dateTime,literal,1936-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3742910,literal,,,,,,,,,,,,,,wd:Q33
258,uri,http://www.wikidata.org/entity/Q18689102,en,literal,Puuilo,fi,literal,Puuilo Oyj,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q10424153,literal,,,,,,,,,,,,,,wd:Q33
259,uri,http://www.wikidata.org/entity/Q111488479,en,literal,MEGIN,,,,,,,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q47034,literal,,,,,,,,,,,,,,wd:Q33
260,uri,http://www.wikidata.org/entity/Q11865127,en,literal,Isku,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1928-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q11990434,literal,,literal,,literal,http://www.wikidata.org/entity/Q28911,literal,,,,,,,,,,,,,,wd:Q33
261,uri,http://www.wikidata.org/entity/Q11874666,en,literal,Lappeenrannan Energia,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1901-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q2151621,literal,,literal,,literal,http://www.wikidata.org/entity/Q181854,literal,,,,,,,,,,,,,,wd:Q33
262,uri,http://www.wikidata.org/entity/Q4045597,en,literal,OP Financial Group,fi,literal,OP Osuuskunta,http://www.w3.org/2001/XMLSchema#dateTime,literal,1902-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,"http://www.wikidata.org/entity/Q1416657, http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,,literal,,literal,http://www.wikidata.org/entity/Q1973972,literal,,,,,,,,,,,,,,wd:Q33
263,uri,http://www.wikidata.org/entity/Q4716167,en,literal,Alepa,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1918-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
264,uri,http://www.wikidata.org/entity/Q739024,en,literal,Senate Properties,fi,literal,Senaatti-kiinteistöt,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q11901460,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,400,,,,,,,,,,wd:Q33
265,uri,http://www.wikidata.org/entity/Q18759808,en,literal,Fintraffic Railway,fi,literal,Fintraffic Raide Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3068703,literal,,,,,,,,,,,,,,wd:Q33
266,uri,http://www.wikidata.org/entity/Q18689235,en,literal,Timanttiset,,,,,,,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q20708021,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
267,uri,http://www.wikidata.org/entity/Q3915538,en,literal,Sokos,,,,,,,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q507619,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
268,uri,http://www.wikidata.org/entity/Q23045212,en,literal,M Room,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
269,uri,http://www.wikidata.org/entity/Q11853132,en,literal,Asko,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1918-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
270,uri,http://www.wikidata.org/entity/Q11859483,en,literal,Fennica Gehrman,sv,literal,Fennica Gehrman Oy Ab,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-10-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
271,uri,http://www.wikidata.org/entity/Q739024,en,literal,Senate Properties,sv,literal,Senatfastigheter,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q11901460,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,400,,,,,,,,,,wd:Q33
272,uri,http://www.wikidata.org/entity/Q11891613,en,literal,S-market,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
273,uri,http://www.wikidata.org/entity/Q740115,en,literal,Suunto,fi,literal,Suunto,http://www.w3.org/2001/XMLSchema#dateTime,literal,1936-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q127623,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,500,,,,,,,,,,wd:Q33
274,uri,http://www.wikidata.org/entity/Q83432330,en,literal,Keltainen jäänsärkijä,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-05-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
275,uri,http://www.wikidata.org/entity/Q18688820,en,literal,Jetflite,fi,literal,Jetflite Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q215327,literal,,,,,,,,,,,,,,wd:Q33
276,uri,http://www.wikidata.org/entity/Q5397239,en,literal,Tampereen Sähkölaitos,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1888-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q2316331,literal,,literal,,literal,http://www.wikidata.org/entity/Q11890139,literal,,,,,,,,,,,,,,wd:Q33
277,uri,http://www.wikidata.org/entity/Q830947,en,literal,Remedy Entertainment,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-08-11T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q47034,literal,,,,,,,,,,,,,,wd:Q33
278,uri,http://www.wikidata.org/entity/Q18661259,en,literal,Restaurant Perho,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1957-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
279,uri,http://www.wikidata.org/entity/Q4047232,en,literal,Ponsse Corporation,en,literal,Ponsse Plc,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q1957908,literal,,literal,http://www.wikidata.org/entity/Q114037845,literal,http://www.wikidata.org/entity/Q110890330,literal,,,,,,,,,,,,,,wd:Q33
280,uri,http://www.wikidata.org/entity/Q10818904,en,literal,Etelä-Pohjanmaan Osuuskauppa,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3892249,,,,,,,,,,,,,wd:Q33
281,uri,http://www.wikidata.org/entity/Q1925962,en,literal,Metsä Group,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1947-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q995609,literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,10741,,,,,,,,,,wd:Q33
282,uri,http://www.wikidata.org/entity/Q1418246,en,literal,Finnlines,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1947-04-18T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q155930,literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
283,uri,http://www.wikidata.org/entity/Q1742604,en,literal,University of Lapland,fi,literal,Lapin yliopisto,http://www.w3.org/2001/XMLSchema#dateTime,literal,1979-03-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,650,,,,,,,,,,wd:Q33
284,uri,http://www.wikidata.org/entity/Q11902773,en,literal,Elävä arkisto,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-09-09T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
285,uri,http://www.wikidata.org/entity/Q6438759,en,literal,Krogerus,,,,,,,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
286,uri,http://www.wikidata.org/entity/Q11859693,en,literal,Finnvera,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q162279,literal,,,,,,,,,,,,,,wd:Q33
287,uri,http://www.wikidata.org/entity/Q1241369,en,literal,Fiskars,sv,literal,Fiskars Oyj Abp,http://www.w3.org/2001/XMLSchema#dateTime,literal,1649-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3132968,literal,,,,,,,,,,,,,,wd:Q33
288,uri,http://www.wikidata.org/entity/Q56400270,en,literal,Hotel Korpilampi,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1977-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
289,uri,http://www.wikidata.org/entity/Q62004955,en,literal,Amanita,fi,literal,Amanita Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3366110,literal,,,,,,,,,,,,,,wd:Q33
290,uri,http://www.wikidata.org/entity/Q18689156,en,literal,Shiver Games,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
291,uri,http://www.wikidata.org/entity/Q26902701,en,literal,Hilton Helsinki Kalastajatorppa,en,literal,Hilton Helsinki Kalastajatorppa,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
292,uri,http://www.wikidata.org/entity/Q4047151,en,literal,Pohjolan Voima,fi,literal,Pohjolan Voima Oyj,http://www.w3.org/2001/XMLSchema#dateTime,literal,1943-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q383973,literal,,literal,,literal,http://www.wikidata.org/entity/Q2741998,literal,,,,,,,,,,,,,,wd:Q33
293,uri,http://www.wikidata.org/entity/Q43389011,en,literal,RELEX Solutions,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,"http://www.wikidata.org/entity/Q880371, http://www.wikidata.org/entity/Q177777, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
294,uri,http://www.wikidata.org/entity/Q11853290,en,literal,Atria Group,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1903-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q162279,literal,,,,,,,,,,,,,,wd:Q33
295,uri,http://www.wikidata.org/entity/Q112112665,en,literal,Nature Hotel & Spa Resort Järvisydän,,,,,,,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
296,uri,http://www.wikidata.org/entity/Q18662140,en,literal,Suomenlinna Brewery,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
297,uri,http://www.wikidata.org/entity/Q11896913,en,literal,Teos,fi,literal,Kustannusosakeyhtiö Teos,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1017793,literal,,,,,,,,,,,,,,wd:Q33
298,uri,http://www.wikidata.org/entity/Q1416687,en,literal,Finavia,sv,literal,Finavia Abp,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q765633,literal,http://www.wikidata.org/entity/Q63109921,literal,,literal,http://www.wikidata.org/entity/Q215327,literal,,,,,,,,,,,,,,wd:Q33
299,uri,http://www.wikidata.org/entity/Q18688807,en,literal,Ilmarinen,sv,literal,Ömsesidiga Pensionsförsäkringsbolaget Ilmarinen,http://www.w3.org/2001/XMLSchema#dateTime,literal,1961-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2370085,literal,,,,,,,,,,,,,,wd:Q33
300,uri,http://www.wikidata.org/entity/Q5406812,en,literal,Turkulainen,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1958-11-14T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q4052521,literal,,,,,,,,,,,,,,wd:Q33
301,uri,http://www.wikidata.org/entity/Q2069430,en,literal,Pentik,fi,literal,Pentik Ky,http://www.w3.org/2001/XMLSchema#dateTime,literal,1971-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q10302047,literal,,literal,,literal,http://www.wikidata.org/entity/Q530517,literal,,,,,,,,,,,,,,wd:Q33
302,uri,http://www.wikidata.org/entity/Q5237141,en,literal,Tiedonantaja,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1968-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
303,uri,http://www.wikidata.org/entity/Q18689080,,literal,Q18689080,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
304,uri,http://www.wikidata.org/entity/Q2913670,en,literal,Teollisuuden Voima,fi,literal,Teollisuuden Voima Oyj,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q2151621,literal,,literal,,literal,http://www.wikidata.org/entity/Q1514540,literal,,,,,,,,,,,,,,wd:Q33
305,uri,http://www.wikidata.org/entity/Q65241898,en,literal,Oura Health,fi,literal,Oura Health Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q1519843,literal,,literal,,literal,http://www.wikidata.org/entity/Q3815367,literal,,,,,,,,,,,,,,wd:Q33
306,uri,http://www.wikidata.org/entity/Q4041276,en,literal,If Society,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
307,uri,http://www.wikidata.org/entity/Q111307735,en,literal,Woblyware,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
308,uri,http://www.wikidata.org/entity/Q21426201,en,literal,Koskipanimo,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q869095,literal,,literal,,literal,http://www.wikidata.org/entity/Q40840,literal,,,,,,,,,,,,,,wd:Q33
309,uri,http://www.wikidata.org/entity/Q23045547,en,literal,Blast of Silence,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q38511,literal,,,,,,,,,,,,,,wd:Q33
310,uri,http://www.wikidata.org/entity/Q104025471,en,literal,Nissen,,,,,,,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q1996635,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
