,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,officialname.xml:lang,officialname.type,officialname.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,markcap.datatype,markcap.type,markcap.value,equity.datatype,equity.type,equity.value,country
584,uri,http://www.wikidata.org/entity/Q124252069,en,literal,Lowlander,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q4899370, http://www.wikidata.org/entity/Q869095",literal,,literal,,literal,http://www.wikidata.org/entity/Q727,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
585,uri,http://www.wikidata.org/entity/Q124211172,en,literal,Tulp Keukens,http://www.w3.org/2001/XMLSchema#dateTime,literal,1979-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q494359,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
586,uri,http://www.wikidata.org/entity/Q246952,en,literal,Transavia,http://www.w3.org/2001/XMLSchema#dateTime,literal,1965-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q9694,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
587,uri,http://www.wikidata.org/entity/Q1384140,en,literal,Exor,http://www.w3.org/2001/XMLSchema#dateTime,literal,1927-07-27T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q57774188,literal,,literal,,literal,http://www.wikidata.org/entity/Q727,literal,,nl,literal,Exor N.V.,,,,,,,,,,,,,,,,wd:Q55
588,uri,http://www.wikidata.org/entity/Q1123922,en,literal,Concertzender,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
589,uri,http://www.wikidata.org/entity/Q107275688,en,literal,Art Denig,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q9899,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
590,uri,http://www.wikidata.org/entity/Q2239073,en,literal,Hertog Jan,,,,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q869095,literal,,literal,,literal,http://www.wikidata.org/entity/Q631873,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
591,uri,http://www.wikidata.org/entity/Q108920789,en,literal,Foodmaster,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
592,uri,http://www.wikidata.org/entity/Q769749,en,literal,ICI Paris XL,http://www.w3.org/2001/XMLSchema#dateTime,literal,1968-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q12752882,literal,,literal,,literal,http://www.wikidata.org/entity/Q10039,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
593,uri,http://www.wikidata.org/entity/Q903805,en,literal,HEMA,http://www.w3.org/2001/XMLSchema#dateTime,literal,1926-11-04T00:00:00Z,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2066, http://www.wikidata.org/entity/Q727",literal,,nl,literal,Hollandse Eenheidsprijzen Maatschappij Amsterdam,,,,,,,,,,,,,,,,wd:Q55
594,uri,http://www.wikidata.org/entity/Q61694188,en,literal,Linku,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
595,uri,http://www.wikidata.org/entity/Q79248738,en,literal,Ongehoord Nederland,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-11-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
596,uri,http://www.wikidata.org/entity/Q98882067,en,literal,Team Reptile,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-09-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q9934,literal,,nl,literal,Team Reptile B.V.,,,,,,,,,,,,,,,,wd:Q55
597,uri,http://www.wikidata.org/entity/Q62391977,en,literal,Cigo,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
598,uri,http://www.wikidata.org/entity/Q97439162,en,literal,Stellantis,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-01-16T00:00:00Z,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112166038, http://www.wikidata.org/entity/Q6129866, http://www.wikidata.org/entity/Q190117",literal,http://www.wikidata.org/entity/Q2939466,literal,http://www.wikidata.org/entity/Q284011,literal,http://www.wikidata.org/entity/Q727,literal,http://www.wikidata.org/entity/Q648828,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,258275,http://www.w3.org/2001/XMLSchema#decimal,literal,18625000000,http://www.w3.org/2001/XMLSchema#decimal,literal,186200000000,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,72400000000,wd:Q55
599,uri,http://www.wikidata.org/entity/Q124257170,en,literal,Episode,,,,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q11828862, http://www.wikidata.org/entity/Q219416",literal,,literal,,literal,http://www.wikidata.org/entity/Q3130000,literal,,nl,literal,Episode B.V.,,,,,,,,,,,,,,,,wd:Q55
600,uri,http://www.wikidata.org/entity/Q113699912,,literal,Q113699912,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q727,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
601,uri,http://www.wikidata.org/entity/Q2324974,en,literal,NautaDutilh,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
602,uri,http://www.wikidata.org/entity/Q60772401,en,literal,COS,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-03-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q97616144, http://www.wikidata.org/entity/Q11828862",literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,en,literal,COS,,,,,,,,,,,,,,,,wd:Q55
603,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,wd:Q55
604,uri,http://www.wikidata.org/entity/Q123420892,en,literal,SuchDigital,http://www.w3.org/2001/XMLSchema#dateTime,literal,2023-09-05T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q56611639,literal,,literal,,literal,http://www.wikidata.org/entity/Q727,literal,,en,literal,SuchDigital,,,,,,,,,,,,,,,,wd:Q55
605,uri,http://www.wikidata.org/entity/Q124516072,en,literal,Gamestate,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q9781,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
606,uri,http://www.wikidata.org/entity/Q55261451,,literal,Q55261451,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
607,uri,http://www.wikidata.org/entity/Q170416,en,literal,Koninklijke Philips NV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1891-05-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q5358497, http://www.wikidata.org/entity/Q1326885, http://www.wikidata.org/entity/Q581105",literal,"http://www.wikidata.org/entity/Q113636437, http://www.wikidata.org/entity/Q1445487",literal,,literal,"http://www.wikidata.org/entity/Q2742011, http://www.wikidata.org/entity/Q9832, http://www.wikidata.org/entity/Q727",literal,,nl,literal,Koninklijke Philips NV,http://www.w3.org/2001/XMLSchema#decimal,literal,77400,http://www.w3.org/2001/XMLSchema#decimal,literal,3323000000,http://www.w3.org/2001/XMLSchema#decimal,literal,30961000000,http://www.w3.org/2001/XMLSchema#decimal,literal,25730000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14438000000,wd:Q55
608,uri,http://www.wikidata.org/entity/Q1960020,en,literal,NEN,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q690,literal,,nl,literal,Stichting Nederlands Normalisatie-Instituut,,,,,,,,,,,,,,,,wd:Q55
609,uri,http://www.wikidata.org/entity/Q62118304,en,literal,ict magazine,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q10001,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
610,uri,http://www.wikidata.org/entity/Q60772401,en,literal,COS,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-03-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q31,literal,"http://www.wikidata.org/entity/Q97616144, http://www.wikidata.org/entity/Q11828862",literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,en,literal,COS,,,,,,,,,,,,,,,,wd:Q55
611,uri,http://www.wikidata.org/entity/Q184860,en,literal,Euronics,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q1614044,literal,,nl,literal,Euronics International Ltd.,,,,,,,,,,,,,,,,wd:Q55
612,uri,http://www.wikidata.org/entity/Q47465408,,literal,Q47465408,,,,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q1415395,literal,,literal,,literal,http://www.wikidata.org/entity/Q727,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
613,uri,http://www.wikidata.org/entity/Q154950,en,literal,Shell,http://www.w3.org/2001/XMLSchema#dateTime,literal,1890-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q145,literal,"http://www.wikidata.org/entity/Q862571, http://www.wikidata.org/entity/Q12089268",literal,"http://www.wikidata.org/entity/Q354962, http://www.wikidata.org/entity/Q113988833, http://www.wikidata.org/entity/Q15650949, http://www.wikidata.org/entity/Q116012",literal,http://www.wikidata.org/entity/Q15042554,literal,http://www.wikidata.org/entity/Q939044,literal,"http://www.wikidata.org/entity/Q291539, http://www.wikidata.org/entity/Q466496, http://www.wikidata.org/entity/Q1165860",en,literal,Shell plc,http://www.w3.org/2001/XMLSchema#decimal,literal,83000,http://www.w3.org/2001/XMLSchema#decimal,literal,15842000000,http://www.w3.org/2001/XMLSchema#decimal,literal,404336000000,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,190463000000,wd:Q55
614,uri,http://www.wikidata.org/entity/Q2232038,en,literal,RTL Nederland,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q11033,literal,,literal,,literal,http://www.wikidata.org/entity/Q9934,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
615,uri,http://www.wikidata.org/entity/Q701088,en,literal,GfK,http://www.w3.org/2001/XMLSchema#dateTime,literal,1934-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q31,literal,http://www.wikidata.org/entity/Q913709,literal,,literal,,literal,http://www.wikidata.org/entity/Q2090,literal,http://www.wikidata.org/entity/Q595622,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,8232,,,,,,,,,,,,,wd:Q55
616,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,wd:Q55
617,uri,http://www.wikidata.org/entity/Q4992516,en,literal,Coolblue,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q581105,literal,,literal,,literal,http://www.wikidata.org/entity/Q34370,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
618,uri,http://www.wikidata.org/entity/Q60772401,en,literal,COS,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-03-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q97616144, http://www.wikidata.org/entity/Q11828862",literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,en,literal,COS,,,,,,,,,,,,,,,,wd:Q55
619,uri,http://www.wikidata.org/entity/Q60772401,en,literal,COS,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-03-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q29,literal,"http://www.wikidata.org/entity/Q97616144, http://www.wikidata.org/entity/Q11828862",literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,en,literal,COS,,,,,,,,,,,,,,,,wd:Q55
620,uri,http://www.wikidata.org/entity/Q113260289,en,literal,Machine,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q727,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
621,uri,http://www.wikidata.org/entity/Q2356460,en,literal,Bastion Hotel,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
622,uri,http://www.wikidata.org/entity/Q170416,en,literal,Koninklijke Philips NV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1891-05-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q5358497, http://www.wikidata.org/entity/Q1326885, http://www.wikidata.org/entity/Q581105",literal,"http://www.wikidata.org/entity/Q113636437, http://www.wikidata.org/entity/Q1445487",literal,,literal,"http://www.wikidata.org/entity/Q9832, http://www.wikidata.org/entity/Q727, http://www.wikidata.org/entity/Q2742011",literal,,nl,literal,Koninklijke Philips N.V.,http://www.w3.org/2001/XMLSchema#decimal,literal,77400,http://www.w3.org/2001/XMLSchema#decimal,literal,3323000000,http://www.w3.org/2001/XMLSchema#decimal,literal,30961000000,http://www.w3.org/2001/XMLSchema#decimal,literal,25730000000,http://www.w3.org/2001/XMLSchema#decimal,literal,12088000000,wd:Q55
623,uri,http://www.wikidata.org/entity/Q701088,en,literal,GfK,http://www.w3.org/2001/XMLSchema#dateTime,literal,1934-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q913709,literal,,literal,,literal,http://www.wikidata.org/entity/Q2090,literal,http://www.wikidata.org/entity/Q595622,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,8232,,,,,,,,,,,,,wd:Q55
624,uri,http://www.wikidata.org/entity/Q60772401,en,literal,COS,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-03-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q34,literal,"http://www.wikidata.org/entity/Q97616144, http://www.wikidata.org/entity/Q11828862",literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,en,literal,COS,,,,,,,,,,,,,,,,wd:Q55
625,uri,http://www.wikidata.org/entity/Q74542290,,literal,Q74542290,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-11-11T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
626,uri,http://www.wikidata.org/entity/Q391162,en,literal,Walibi Holland,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-05-07T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
627,uri,http://www.wikidata.org/entity/Q588441,en,literal,Gazelle,http://www.w3.org/2001/XMLSchema#dateTime,literal,1892-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q17018236,literal,,literal,,literal,http://www.wikidata.org/entity/Q73101,literal,,nl,literal,Koninklijke Gazelle N.V.,,,,,,,,,,,,,,,,wd:Q55
628,uri,http://www.wikidata.org/entity/Q1479654,en,literal,Wiley,http://www.w3.org/2001/XMLSchema#dateTime,literal,1807-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q138578,literal,,en,literal,"John Wiley & Sons, Inc.",,,,,,,,,,,,,,,,wd:Q55
629,uri,http://www.wikidata.org/entity/Q124666148,en,literal,Van Moll,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-10-13T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q869095,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q124666094,,,,,,,,,,,,,,,,,,,wd:Q55
630,uri,http://www.wikidata.org/entity/Q1385775,en,literal,Eyes + more,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q618211, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q9832,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,750,,,,,,,,,,,,,wd:Q55
631,uri,http://www.wikidata.org/entity/Q3460681,en,literal,Sleutelstad FM,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
632,uri,http://www.wikidata.org/entity/Q118391024,,literal,Q118391024,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q727,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
633,uri,http://www.wikidata.org/entity/Q903805,en,literal,HEMA,http://www.w3.org/2001/XMLSchema#dateTime,literal,1926-11-04T00:00:00Z,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2066, http://www.wikidata.org/entity/Q727",literal,,nl,literal,Hollandse Eenheidsprijzen Maatschappij Amsterdam,,,,,,,,,,,,,,,,wd:Q55
634,uri,http://www.wikidata.org/entity/Q2137469,en,literal,Waternet,,,,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q1501619,literal,,literal,,literal,http://www.wikidata.org/entity/Q117347823,literal,,nl,literal,Stichting Waternet,,,,,,,,,,,,,,,,wd:Q55
635,uri,http://www.wikidata.org/entity/Q124663040,en,literal,Brouwerij Bliksem,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q869095,literal,,literal,,literal,http://www.wikidata.org/entity/Q40844,literal,,nl,literal,Brouwerij Bliksem B.V.,,,,,,,,,,,,,,,,wd:Q55
636,uri,http://www.wikidata.org/entity/Q106581638,en,literal,ALLSAFE Mini Opslag,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
637,uri,http://www.wikidata.org/entity/Q1499936,en,literal,Gemalto,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-06-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165382,literal,,literal,,literal,http://www.wikidata.org/entity/Q727,literal,"http://www.wikidata.org/entity/Q291539, http://www.wikidata.org/entity/Q648828",,,,,,,,,,,,,,,,,,,wd:Q55
638,uri,http://www.wikidata.org/entity/Q60772401,en,literal,COS,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-03-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q32,literal,"http://www.wikidata.org/entity/Q97616144, http://www.wikidata.org/entity/Q11828862",literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,en,literal,COS,,,,,,,,,,,,,,,,wd:Q55
639,uri,http://www.wikidata.org/entity/Q848266,en,literal,Sparta B.V.,http://www.w3.org/2001/XMLSchema#dateTime,literal,1917-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q101918,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
640,uri,http://www.wikidata.org/entity/Q17031826,en,literal,Vodafone Netherlands,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-09-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q25245117,literal,,literal,,literal,http://www.wikidata.org/entity/Q1309,literal,,nl,literal,Vodafone Libertel B.V.,http://www.w3.org/2001/XMLSchema#decimal,literal,2800,,,,,,,,,,,,,wd:Q55
641,uri,http://www.wikidata.org/entity/Q55454501,en,literal,Janssen (Netherlands),http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
