,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,employees.datatype,employees.type,employees.value,origindate.datatype,origindate.type,origindate.value,profit.datatype,profit.type,profit.value,markcap.datatype,markcap.type,markcap.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,officialname.xml:lang,officialname.type,officialname.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,country
505,uri,http://www.wikidata.org/entity/Q30946991,en,literal,Snowball,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-03-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q56611700,literal,,literal,,literal,http://www.wikidata.org/entity/Q956,literal,,,,,,,,,,,wd:Q148
506,uri,http://www.wikidata.org/entity/Q683146,en,literal,LexisNexis,http://www.w3.org/2001/XMLSchema#decimal,literal,10000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q334,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,,,,,,,,,,wd:Q148
507,uri,http://www.wikidata.org/entity/Q20732498,en,literal,Miniso,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q16572,literal,,,,,,,,,,,wd:Q148
508,uri,http://www.wikidata.org/entity/Q115175564,en,literal,Alameda Research,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-11-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q335632,literal,,literal,,literal,http://www.wikidata.org/entity/Q8646,literal,,,,,,,,,,,wd:Q148
509,uri,http://www.wikidata.org/entity/Q2748031,en,literal,Gagosian Gallery,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q65,literal,,,,,,,,,,,wd:Q148
510,uri,http://www.wikidata.org/entity/Q5894954,en,literal,Hong Kong Property Services,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q519076,literal,,literal,,literal,http://www.wikidata.org/entity/Q8646,literal,,,,,,,,,,,wd:Q148
511,uri,http://www.wikidata.org/entity/Q28089296,en,literal,China Global Television Network,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-12-31T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q11030,literal,,literal,,literal,http://www.wikidata.org/entity/Q956,literal,,,,,,,,,,,wd:Q148
512,uri,http://www.wikidata.org/entity/Q17012917,en,literal,Joint Publishing (Hong Kong),,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-10-26T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q956,literal,,,,,,,,,,,wd:Q148
513,uri,http://www.wikidata.org/entity/Q1195543,en,literal,TVB,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1967-11-19T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q289,literal,,literal,,literal,http://www.wikidata.org/entity/Q7672164,literal,,en,literal,Television Broadcasts Limited,,,,,,,wd:Q148
514,uri,http://www.wikidata.org/entity/Q98456772,en,literal,Tesco Express,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q148
515,uri,http://www.wikidata.org/entity/Q76428404,en,literal,8bitdo,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q5358497,literal,,literal,,literal,"http://www.wikidata.org/entity/Q15174, http://www.wikidata.org/entity/Q8646",literal,,,,,,,,,,,wd:Q148
516,uri,http://www.wikidata.org/entity/Q97780190,en,literal,Good Luck Entertainment,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q173799,literal,,literal,,literal,http://www.wikidata.org/entity/Q5654882,literal,,zh-hk,literal,天加一文化傳媒,,,,,,,wd:Q148
517,uri,http://www.wikidata.org/entity/Q54258449,en,literal,Oasis Games,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q148
518,uri,http://www.wikidata.org/entity/Q196259,en,literal,NetEase,http://www.w3.org/2001/XMLSchema#decimal,literal,10004,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-06-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q21157865,literal,http://www.wikidata.org/entity/Q5278137,literal,,literal,http://www.wikidata.org/entity/Q4970,literal,,,,,,,,,,,wd:Q148
519,uri,http://www.wikidata.org/entity/Q4115012,en,literal,Giordano,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q1054923,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q8646,literal,,,,,,,,,,,wd:Q148
520,uri,http://www.wikidata.org/entity/Q11705500,en,literal,Zotye Auto,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q190117,literal,,literal,,literal,http://www.wikidata.org/entity/Q58210,literal,,,,,,,,,,,wd:Q148
521,uri,http://www.wikidata.org/entity/Q7265439,en,literal,Neway,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8646,literal,,,,,,,,,,,wd:Q148
522,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1345, http://www.wikidata.org/entity/Q2662373",literal,,,,,,,,,,,wd:Q148
523,uri,http://www.wikidata.org/entity/Q85816338,en,literal,WuXi Biologics,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q507443,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q148
524,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#decimal,literal,19792,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,uri,http://www.wikidata.org/entity/Q668,literal,"http://www.wikidata.org/entity/Q1326594, http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",,,,,,,,,,wd:Q148
525,uri,http://www.wikidata.org/entity/Q98456772,en,literal,Tesco Express,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q148
526,uri,http://www.wikidata.org/entity/Q7524901,en,literal,Sinomach,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q956,literal,,,,,,,,,,,wd:Q148
527,uri,http://www.wikidata.org/entity/Q86730222,en,literal,Tianyancha,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,http://www.wikidata.org/entity/Q97165078,literal,,literal,http://www.wikidata.org/entity/Q956,literal,,,,,,,,,,,wd:Q148
528,uri,http://www.wikidata.org/entity/Q1065539,en,literal,Jiangling Motors,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q190117,literal,,literal,,literal,http://www.wikidata.org/entity/Q171943,literal,,,,,,,,,,,wd:Q148
529,uri,http://www.wikidata.org/entity/Q17006727,en,literal,Kandi Technologies,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-04-19T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,"http://www.wikidata.org/entity/Q2822895, http://www.wikidata.org/entity/Q190117",literal,http://www.wikidata.org/entity/Q58431616,literal,,literal,http://www.wikidata.org/entity/Q58210,literal,,,,,,,,,,,wd:Q148
530,uri,http://www.wikidata.org/entity/Q1859143,en,literal,VTech,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1976-10-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q5358497,literal,,literal,,literal,http://www.wikidata.org/entity/Q877813,literal,,,,,,,,,,,wd:Q148
531,uri,http://www.wikidata.org/entity/Q113946194,en,literal,Jet Tone Films,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q1054923,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q148
532,uri,http://www.wikidata.org/entity/Q106225428,en,literal,Pardus Cycle,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q148
533,uri,http://www.wikidata.org/entity/Q123513855,en,literal,Rayming PCB,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q187939,literal,,literal,,literal,http://www.wikidata.org/entity/Q15174,literal,,,,,,,,,,,wd:Q148
534,uri,http://www.wikidata.org/entity/Q24836767,en,literal,Hong Kong Reader Bookstore,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q148
535,uri,http://www.wikidata.org/entity/Q7833641,en,literal,TransUnion,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1968-02-08T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q11661,literal,,literal,,literal,http://www.wikidata.org/entity/Q1297,literal,,,,,,,,,,,wd:Q148
536,uri,http://www.wikidata.org/entity/Q29469295,en,literal,Evoke Motorcycles,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q956,literal,,,,,,,,,,,wd:Q148
537,uri,http://www.wikidata.org/entity/Q114840336,en,literal,Guidepost Montessori,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q148
538,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,uri,http://www.wikidata.org/entity/Q79,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1345, http://www.wikidata.org/entity/Q2662373",literal,,,,,,,,,,,wd:Q148
539,uri,http://www.wikidata.org/entity/Q1479654,en,literal,Wiley,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1807-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q138578,literal,,en,literal,"John Wiley & Sons, Inc.",,,,,,,wd:Q148
540,uri,http://www.wikidata.org/entity/Q114960184,en,literal,BIEL Crystal,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8646,literal,,,,,,,,,,,wd:Q148
541,uri,http://www.wikidata.org/entity/Q10941699,en,literal,PAG,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q148
542,uri,http://www.wikidata.org/entity/Q7390019,en,literal,SF Express,http://www.w3.org/2001/XMLSchema#decimal,literal,400000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q177777,literal,,literal,,literal,http://www.wikidata.org/entity/Q15174,literal,,zh-hans,literal,顺丰速运,,,,,,,wd:Q148
543,uri,http://www.wikidata.org/entity/Q113947147,en,literal,Block 2 Distribution,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q1054923,literal,http://www.wikidata.org/entity/Q3282637,literal,,literal,,literal,http://www.wikidata.org/entity/Q8646,literal,,,,,,,,,,,wd:Q148
544,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#decimal,literal,18246,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,uri,http://www.wikidata.org/entity/Q17,literal,"http://www.wikidata.org/entity/Q1326594, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q2151621",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",,,,,,,,,,wd:Q148
545,uri,http://www.wikidata.org/entity/Q21979415,en,literal,Ant Group,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-10-19T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,18072000000,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,"http://www.wikidata.org/entity/Q7959936, http://www.wikidata.org/entity/Q155441",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,271558000000,,,,wd:Q148
546,uri,http://www.wikidata.org/entity/Q1073482,en,literal,China Railway Construction Corporation Limited,http://www.w3.org/2001/XMLSchema#decimal,literal,261333,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,16057235000,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q385378,literal,,literal,,literal,http://www.wikidata.org/entity/Q956,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,821887459000,,,,wd:Q148
547,uri,http://www.wikidata.org/entity/Q4039559,en,literal,Golden Dragon,http://www.w3.org/2001/XMLSchema#decimal,literal,4000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q190117,literal,,literal,,literal,http://www.wikidata.org/entity/Q68744,literal,,,,,,,,,,,wd:Q148
548,uri,http://www.wikidata.org/entity/Q1262858,en,literal,Hong Kong Jockey Club,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1884-11-04T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q445832,literal,,literal,,literal,http://www.wikidata.org/entity/Q312436,literal,,,,,,,,,,,wd:Q148
549,uri,http://www.wikidata.org/entity/Q18653563,en,literal,Contemporary Amperex Technology Co. Limited,http://www.w3.org/2001/XMLSchema#decimal,literal,83601,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q99529212,literal,,literal,,literal,http://www.wikidata.org/entity/Q68919,literal,,,,,,,,,,,wd:Q148
550,uri,http://www.wikidata.org/entity/Q2748031,en,literal,Gagosian Gallery,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1979-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q65,literal,,,,,,,,,,,wd:Q148
551,uri,http://www.wikidata.org/entity/Q1479654,en,literal,Wiley,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1807-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q408,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q138578,literal,,en,literal,"John Wiley & Sons, Inc.",,,,,,,wd:Q148
552,uri,http://www.wikidata.org/entity/Q1859143,en,literal,VTech,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1976-10-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q8646,literal,http://www.wikidata.org/entity/Q5358497,literal,,literal,,literal,http://www.wikidata.org/entity/Q877813,literal,,,,,,,,,,,wd:Q148
553,uri,http://www.wikidata.org/entity/Q10923130,en,literal,Commercial Press (H.K.),,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1914-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8646,literal,,,,,,,,,,,wd:Q148
554,uri,http://www.wikidata.org/entity/Q5183534,en,literal,Creative Power Entertaining,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-10-21T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q11425,literal,,literal,,literal,http://www.wikidata.org/entity/Q15175,literal,,en,literal,"Creative Power Entertaining Co., Ltd.",,,,,,,wd:Q148
555,uri,http://www.wikidata.org/entity/Q60785187,en,literal,Ucommune,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q869457,literal,,literal,,literal,http://www.wikidata.org/entity/Q956,literal,,,,,,,,,,,wd:Q148
556,uri,http://www.wikidata.org/entity/Q14772,en,literal,Baidu,http://www.w3.org/2001/XMLSchema#decimal,literal,5500,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1096000000,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q75,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q507306,,,,,,,,,,wd:Q148
557,uri,http://www.wikidata.org/entity/Q2990317,en,literal,CTM,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,"http://www.wikidata.org/entity/Q56598901, http://www.wikidata.org/entity/Q25245117",literal,,literal,,literal,http://www.wikidata.org/entity/Q14773,literal,http://www.wikidata.org/entity/Q4966205,,,,,,,,,,wd:Q148
558,uri,http://www.wikidata.org/entity/Q7833641,en,literal,TransUnion,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1968-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q11661,literal,,literal,,literal,http://www.wikidata.org/entity/Q1297,literal,,,,,,,,,,,wd:Q148
559,uri,http://www.wikidata.org/entity/Q97147092,en,literal,The Book Cure,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q148
560,uri,http://www.wikidata.org/entity/Q5010269,en,literal,CEM,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q14773,literal,,,,,,,,,,,wd:Q148
561,uri,http://www.wikidata.org/entity/Q110476713,en,literal,Nekcom Games,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q11746,literal,,,,,,,,,,,wd:Q148
